PointArng, TriangleSize, Extension, Spread, Limit, PerpSym, ParallelSym, OrthoNorm, Volume,GraspIt_Volume,GraspIt_Epsilon,GraspIt_ContactEnergy,GraspIt_AutograspQuality,Succ_Rate
0.92530155,0.000706264,0.012102001,0.807582,0.512478925,0.000187238,9.86E-05,1.409014035,0.000209669,0.00347,0.0477,16.8714,-4.8784,1
0.59606104,0.000318525,0.0060515,1.42301,0.697310869,0.000235253,9.68E-05,2.94888258,9.78E-05,0.000174,-2.00E+05,19.3253,2.00E+07,1
0.85068174,4.91E-05,0.0039195,1.08634,0.495290191,0.000184196,8.35E-05,0.783629612,0.000306865,0.00382,0.00848,22.2629,-0.962682,1
0.796310695,0.001062868,0.008358,1.08487,0.509295826,0.000178306,8.72E-05,0.967970168,0.000368901,0.0012,0.0193,22.8237,-1.96873,0
0.744215782,0.000385883,0.0031115,1.34253,0.561710855,0.000195989,0.000113789,1.437771417,0.000300672,0.00245,-2.00E+05,23.8207,2.00E+07,0
0.962448546,0.000373293,0.021966,0.929861,0.519481743,0.000189404,8.70E-05,0.634961572,0.000263392,0.00133,-2.00E+05,21.056,2.00E+07,1
0.784858068,0.000740507,0.0030795,1.31884,0.570411326,0.000190876,0.000118158,1.086557873,0.000307542,0.000775,-2.00E+05,26.3467,2.00E+07,0.2
0.186941693,0.000163357,0.097408504,1.52396,0.702828241,8.77E-05,0.000105881,2.944583728,1.07E-05,0.00222,-2.00E+05,34.3162,2.00E+07,1
0.150061717,0.000171247,0.850791527,1.4993,0.564469541,8.74E-05,8.46E-05,2.9472539,1.95E-05,0.000652,-2.00E+05,37.2057,2.00E+07,0
0.16727354,0.000202094,0.131310505,1.52875,0.672058284,8.85E-05,0.000102041,2.926309292,1.10E-05,0.00299,-2.00E+05,38.2263,2.00E+07,0.8
0.192508228,5.26E-05,0.170803505,1.48537,0.788135291,8.91E-05,0.000105855,2.852834367,2.92E-06,0.00241,-2.00E+05,35.9152,2.00E+07,0
0.1355049,0.000220756,0.450783514,1.45352,0.661235748,8.72E-05,0.000113047,2.890384144,5.89E-06,0.00815,-2.00E+05,43.2018,2.00E+07,0
0.303538278,7.46E-05,0.015974001,1.47271,0.867288351,9.13E-05,9.92E-05,2.926522257,2.49E-06,0.000568,-2.00E+05,41.348,2.00E+07,0
0.258411417,4.97E-05,0.065786002,1.48564,0.915034834,9.33E-05,9.23E-05,2.894127041,1.03E-06,0.000336,-2.00E+05,39.7402,2.00E+07,0
0.258411417,4.97E-05,0.065786002,1.48564,0.915034834,9.33E-05,9.23E-05,2.894127041,1.03E-06,0.000336,-2.00E+05,39.7402,2.00E+07,0
0.294450211,5.66E-05,0.050116502,1.47018,0.902090232,9.04E-05,9.73E-05,2.984235483,5.05E-06,0.000678,-2.00E+05,38.3349,2.00E+07,0
0.526787191,4.77E-05,0.020940501,1.50867,0.920127792,9.15E-05,9.36E-05,2.907835226,5.13E-06,0.000341,-2.00E+05,39.3618,2.00E+07,0
0.325915878,1.81E-05,2.60E-05,1.48373,0.913124974,9.18E-05,0.000101316,2.832082532,5.94E-06,0.000345,-2.00E+05,41.4461,2.00E+07,0.1
0.175963689,0.000195186,0.089731503,1.528,0.70601134,8.80E-05,8.57E-05,2.911986663,1.54E-05,0.0128,0.0062,34.3281,-1.00366,1
0.176397477,0.000162028,0.111558503,1.52743,0.705586926,8.85E-05,0.000109686,2.9514951,7.60E-06,0.002,-2.00E+05,36.0496,2.00E+07,0.9
0.174901254,0.000212181,0.099001503,1.51919,0.732749369,8.78E-05,8.43E-05,2.929195008,1.09E-05,0.0153,-2.00E+05,33.4922,2.00E+07,0.2
0.132945411,0.000136044,0.149835505,1.52124,0.756092095,9.01E-05,8.60E-05,2.940528798,5.64E-06,0.00203,0.00819,30.969,-0.880232,0
0.171394915,0.000156599,0.125010504,1.48472,0.708345612,8.80E-05,9.48E-05,2.940756867,1.75E-05,0.0026,-2.00E+05,41.9399,2.00E+07,0.1
0.158000703,0.00016792,0.141938004,1.5013,0.724261107,8.87E-05,9.04E-05,2.771057149,6.22E-06,0.0022,-2.00E+05,40.8149,2.00E+07,0.2
0.173463807,0.000148557,0.149031503,1.52005,0.69540101,8.83E-05,9.33E-05,2.885448054,1.68E-05,0.00279,-2.00E+05,39.1776,2.00E+07,1
0.142217021,5.63E-05,0.062118502,1.48183,0.820178487,9.17E-05,9.48E-05,2.968409364,2.07E-06,0.00363,-2.00E+05,39.6385,2.00E+07,0
0.37935578,4.41E-05,0.016644501,1.5203,0.9171569,9.19E-05,9.37E-05,2.909669056,1.57E-06,0.000473,-2.00E+05,42.1061,2.00E+07,0.4
0.169481567,3.92E-05,0.055116501,1.49378,0.817207594,9.13E-05,9.85E-05,2.738936809,1.68E-06,0.00114,-2.00E+05,49.438,2.00E+07,0
0.39747729,7.47E-06,0.0213365,1.4926,0.953232021,9.08E-05,0.000101477,2.942848721,7.90E-07,0.000224,-2.00E+05,41.4038,2.00E+07,0.7
0.856614921,0.000185746,0.036804501,0.93378,0.747603831,9.01E-05,9.93E-05,1.567446164,1.24E-05,0.00265,-2.00E+05,53.6525,2.00E+07,0.9
0.763796141,0.000409042,0.801334523,0.884205,0.636619783,0.000125785,0.000118861,1.575499594,2.71E-05,0.00012,-2.00E+05,35.2653,2.00E+07,0
0.884674775,3.93E-05,0.098496503,1.2523,0.841186939,0.000138113,9.39E-05,1.224071314,2.75E-06,0.000202,-2.00E+05,40.1788,2.00E+07,0
0.167997681,4.56E-05,0.790941525,1.48633,0.544522121,0.000107224,6.18E-05,2.503663481,2.56E-05,0.000788,-2.00E+05,35.7072,2.00E+07,0
0.528732267,4.61E-05,0.067950002,0.848355,0.836518394,0.00013937,9.76E-05,1.623973773,1.30E-06,0.000207,-2.00E+05,34.8482,2.00E+07,0
0.875798442,0.000112158,0.021810501,0.805312,0.878110887,0.000140827,9.86E-05,1.139808265,2.07E-05,0.000766,-2.00E+05,35.371,2.00E+07,0
0.88946231,0.000100495,0.040778001,0.777138,0.705162513,0.000139908,9.47E-05,1.134187791,3.96E-05,0.00139,-2.00E+05,44.136,2.00E+07,0.9
0.438009123,9.16E-06,0.041306001,0.8788,0.943894931,0.000165787,8.60E-05,1.30309875,0,0,-1.00E+05,38.3853,1.00E+07,0
0.944368009,0.000588268,0.001806,0.918287,0.662721194,0.000176205,9.80E-05,0.581960484,0.000135155,0.000965,-2.00E+05,29.7546,2.00E+07,0.9
0.907917098,0.000503914,0.075496502,1.16764,0.692005704,0.000180951,9.97E-05,0.218499969,6.34E-05,0.000802,-2.00E+05,31.1584,2.00E+07,1
0.822153935,0.00020149,0.041373501,1.44792,0.711528711,0.000169217,0.000106034,0.541880145,3.39E-05,0.000434,-2.00E+05,28.396,2.00E+07,0
0.824619751,0.000354388,0.0092085,1.27856,0.756940922,0.000171012,0.000102535,1.017672022,3.40E-05,0.000385,-2.00E+05,31.3534,2.00E+07,0.1
0.881463175,0.000385435,0.041833502,1.36723,0.708557818,0.000169433,0.00011265,0.510690751,2.18E-05,0.000529,-2.00E+05,28.6491,2.00E+07,0
0.865989105,0.00014209,0.407246014,0.929606,0.887660184,0.000182035,0.000101793,2.835348376,1.77E-06,0.000297,-2.00E+05,23.0988,2.00E+07,1
0.779180916,7.51E-05,0.042753501,1.49822,0.808719331,0.000170494,0.000103908,1.167777482,4.45E-05,0.00118,-2.00E+05,30.7757,2.00E+07,0
0.885544057,0.000583765,0.050599502,0.902584,0.693915563,0.000171703,9.06E-05,0.692639411,1.86E-05,0.00081,-2.00E+05,33.7302,2.00E+07,1
0.915162049,0.000289227,0.0022785,0.730988,0.707284579,0.000172812,0.000113451,0.783511683,6.15E-05,0.000973,-2.00E+05,29.1494,2.00E+07,1
0.955584527,6.88E-05,0.0130545,1.10114,0.664631053,0.000174461,0.000106757,0.467285067,3.85E-05,0.00113,-2.00E+05,28.2571,2.00E+07,0
0.686073205,0.000277066,0.002562,1.39827,0.784952192,0.00017124,0.000110272,0.949624561,6.58E-05,0.000306,-2.00E+05,29.5094,2.00E+07,0
0.737677424,8.45E-05,0.412328014,0.912103,0.884477085,0.000184059,0.000103059,2.692596026,1.77E-06,0.000336,-2.00E+05,26.7514,2.00E+07,1
0.950397854,9.58E-05,0.0085995,1.0737,0.714924016,0.000172084,0.000106904,0.80870884,3.14E-05,0.000678,-2.00E+05,32.8577,2.00E+07,0.8
0.874141145,3.54E-05,0.333746011,1.16115,0.923310891,0.000183976,0.000109825,2.883622753,1.17E-06,0.000285,-2.00E+05,22.9506,2.00E+07,1
0.882944683,0.000320935,0.019304001,1.21683,0.697310869,0.000170398,0.000102162,0.593323732,3.04E-05,0.000613,-2.00E+05,26.8569,2.00E+07,1
