PointArng,TriangleSize,Extension,Spread,Limit,PerpSym,ParallelSym,OrthoNorm,Volume,GraspIt_Volume,GraspIt_Epsilon,Energy,Turk_SuccRate,Pysical_Test,Turk_LikeRate,Turk_SuccCnt,Turk_SuccStderr,Turk_LikeCnt,Turk_LikeStderr
0,0,0.073242003,0.032,0.496017756,0.170897805,0.101501468,1.645507797,0.158707278,1.638510751,0,25.48216498,0.428571429,0.2,0.571428571,7,0.313391585,7,0.534522484
0,0,0.0168995,1.508,0.688504295,0.107820891,0.370987237,2.077397505,0.014400366,0.000593202,0,44.89297805,0.35,0,0.2,15,0.24640269,15,0.414039336
0,0,0.245031507,0,0.617430244,0.083320334,0.008365788,1.59746597,0.171024025,0.339574794,0,27.77304034,0.613636364,1,0.409090909,22,0.285849535,22,0.50323628
0,0,0.308631508,0.271,0.570638689,0.054955016,0.041723421,1.500922503,0.217915053,0.381763666,0,26.9890375,0.513888889,1,0.5,18,0.234398828,18,0.514495755
0.791180898,50.88200874,0.036154501,0,0.482512323,0.101779667,0.091191966,1.55391099,0.105122197,0.635396626,0,38.0457701,0.366666667,0.1,0.4,15,0.29680842,15,0.507092553
0,0,0.183358504,2.22E-16,0.505430635,0.239227013,0.223548716,1.924875906,0.294802632,0,0,28.40263563,0.722222222,0.9,0.777777778,18,0.269652403,18,0.427792632
0.653804117,22.49626801,0.218238007,0.176,0.561089393,0.223077644,0.026250373,1.94194995,0.195387846,0.425279215,0,32.39890171,0.46875,1,0.0625,16,0.256173769,16,0.25
0.783662829,18.23491024,0.005528,2.22E-16,0.547720378,0.11666175,0.001437851,1.592033752,0.073049916,0.22511291,0.000171621,44.92363262,0.5,0.5,0.357142857,14,0.325221818,14,0.497245158
0.861671975,18.1464677,0.044024001,2.22E-16,0.571457201,0.204457913,0.304606931,1.891420346,0.228940311,0.228704461,0,29.62879202,0.71875,1,0.8125,16,0.221265301,16,0.403112887
0,0,0.098031504,0.111,0.525756995,0.054448898,0.109670874,1.472634649,0.233487297,1.579135087,0.001744987,25.40318585,0.72,1,0.84,25,0.291547595,25,0.374165739
0.762012229,54.09121052,0.0041165,0.0196,0.453318758,0.115557783,0.197326116,1.767170742,0.095745482,1.010905952,0,40.54840826,0.340909091,1,0.181818182,11,0.280016233,11,0.404519917
0,0,0.082818502,0.575,0.699963451,0.159359232,0.241468705,1.56632217,0.134886944,0.452518903,0,34.75620539,0.433333333,0.1,0.133333333,15,0.305699822,15,0.351865775
0.650583378,12.58966839,0.018724501,0.383,0.580324405,0.241633897,0.007935164,1.626363089,0.255584929,0.180986872,0,26.48404098,0.488636364,0.4,0.227272727,22,0.303523678,22,0.428932027
0,0,0.004736,0.088,0.480738882,0.113836158,0.093218302,1.659387178,0.129808068,0.337415674,0,26.127366,0.739583333,1,0.875,24,0.308213353,24,0.337831962
0,0,2.047539344,2.22E-16,0.454882239,0.250553277,0.158835431,2.019006177,0.115731041,0.00077512,0,45.66497245,0.141304348,1,0.130434783,23,0.25921743,23,0.344350222
0,0,0.197694005,-2.22E-16,0.468188377,0.044785603,0.231858566,1.768170278,0.231618154,0.643989517,0,35.77077304,0.510869565,1,0.391304348,23,0.276732773,23,0.499010879
0,0,1.521571984,2.22E-16,0.762023216,0.163378712,0.159682534,1.651764929,0.012558769,1.29E-09,0,47.59403125,0.409090909,0.2,0.272727273,11,0.321572839,11,0.467099366
0.859846485,11.36244594,2.45E-05,2.22E-16,0.560952974,0.270857773,0.249629579,1.623327076,0.263352319,0.101911793,0.000108925,19.96350491,0.642857143,1,0.642857143,14,0.27235239,14,0.497245158
0.863555506,15.98102022,0.0012185,0.002,0.544582751,0.147080359,0.106115667,1.968913116,0.057042074,0.099998919,0,40.23934038,0.638888889,0.8,0.666666667,18,0.323380833,18,0.48507125
0,0,0.422380514,0.061,0.568046738,0.072654646,0.010630607,1.471710913,0.193571391,2.205764539,0,25.35028315,0.517857143,1,0.571428571,14,0.372933869,14,0.513552591
0.790188122,54.26943167,0.0222455,0.03,0.484285763,0.16602996,0.076258819,1.705509887,0.157437595,0.637979216,0,36.51998594,0.555555556,1,0.333333333,9,0.348608344,9,0.5
0.814595146,30.41994925,0.209778007,1.03,0.546356192,0.022633819,0.022985758,2.634626924,0.280042396,0.447812177,0,39.09450985,0.318181818,1,0.090909091,11,0.226133508,11,0.301511345
0.947167833,15.34708793,0.0019625,0,0.578960219,0.194187114,0.111075018,1.442095335,0.210992031,2.074721044,0,23.035758,0.739583333,1,0.791666667,24,0.22697403,24,0.414851117
0.752317987,36.091744,0.007390498,0,0.545537678,0.188900025,0.362120076,1.763822929,0.223689697,0,0,32.52528782,0.46,0.8,0.36,25,0.311916121,25,0.489897949
0.80350235,50.14830636,0.019166,0.134,0.498336871,0.181737565,0.080967933,1.658925406,0.153882119,0.883682299,0,34.83711849,0.538461538,0.9,0.769230769,13,0.320256308,13,0.43852901
0.802038114,45.95834317,0.018302001,0.0066,0.501474497,0.206662666,0.248976505,1.790603791,0.262078498,0.623525051,0,30.6731545,0.681818182,0.8,0.818181818,11,0.318019439,11,0.404519917
0,0,0.482846013,0.058,0.565864041,0.045361582,0.049935056,1.377601465,0.191339734,7.125522195,0,23.40136637,0.714285714,1,0.642857143,14,0.337655133,14,0.497245158
0,0,0.050637502,0,0.481011719,0.115850228,0.13910788,1.562882289,0.147535258,0.423195097,0,24.67018055,0.5,1,0.428571429,14,0.366899693,14,0.513552591
0,0,0.169305505,2.22E-16,0.596148954,0.134998861,0.1483989,1.512273312,0.208245302,4.036192487,0,23.95683859,0.866666667,1,0.933333333,15,0.129099445,15,0.25819889
0.982211882,10.46647435,0.0004335,0.042,0.622068473,0.16968448,0.162714575,1.481162693,0.220562142,2.104916577,0,16.82750485,0.761363636,1,0.772727273,22,0.272524275,22,0.428932027
0,0,0.037641501,8.88E-16,0.558497441,0.186849966,0.118282304,1.466887496,0.181354306,3.656216601,0.004337976,20.52375848,0.805555556,1,0.666666667,9,0.166666667,9,0.5
0.719057107,5.573017147,0.468744514,0.101,0.517026209,0.04879619,0.046695474,1.598079994,0.212605263,5.60425124,0,40.81167578,0.392857143,1,0.19047619,21,0.257043632,21,0.402373908
0,0,0.032541501,0.019,0.553177118,0.10966064,0.233927817,1.521750613,0.225513207,3.190783483,0.00051029,23.15426124,0.711538462,0.7,0.923076923,13,0.393252382,13,0.277350098
0.870921663,22.40552163,0.019923501,2.22E-16,0.593147746,0.136851519,0.039977794,1.468323034,0.149174797,7.138177848,0.001350116,30.54909824,0.5,1,0.5,12,0.282038037,12,0.522232968
0,0,0.993138028,0.064,0.57336706,0.174378005,0.095263059,1.675071136,0.212938462,0.265941054,0,21.41126805,0.733333333,1,0.733333333,15,0.240287526,15,0.457737708
0,0,0.459036514,0.264,0.54008094,0.057176593,0.038062375,1.582800381,0.252871548,4.225755754,0.000118551,27.58650334,0.6,1,0.333333333,15,0.263899331,15,0.487950036
0.766209347,22.60925452,0.0122885,0.104,0.535988384,0.128311711,0.108568708,1.804749257,0.17586894,0.177797019,0,35.97421779,0.692307692,0.9,0.846153846,13,0.253184842,13,0.375533808
0.803418985,28.58505236,0.040554501,0.189,0.557269674,0.129002958,0.159507323,1.818391789,0.211244885,0.217001609,0,33.66028718,0.65625,0.3,0.6875,16,0.286865241,16,0.478713554
0.818070991,12.71762954,0.605910519,0.087,0.484422182,0.162207893,0.130579671,1.506576839,0.260106927,6.398589701,0,26.93669617,0.694444444,1,0.333333333,9,0.166666667,9,0.5
0.81385999,10.02486542,0.023058001,0.119,0.624524007,0.151319687,0.051046981,1.437132339,0.23419725,2.340452313,0,23.08755029,0.802631579,1,0.736842105,19,0.196831629,19,0.452413928
0,0,0.049518501,0.235,0.563681345,0.151215788,0.016888188,1.342229517,0.230967725,0.804146641,0,29.15503802,0.55,1,0.466666667,15,0.253546276,15,0.516397779
0,0,0.892153526,0.088,0.595876117,0.076305622,0.020606401,1.819862221,0.249732226,3.004616204,0,23.29308281,0.625,1,0.571428571,14,0.254762333,14,0.513552591
0.806163542,20.47779986,0.101316503,0.076,0.534214943,0.264111522,0.080504996,1.551478584,0.198513043,0.155004789,0,25.06703475,0.354166667,1,0.583333333,12,0.291125038,12,0.514928651
0.77797399,20.18801879,0.0047805,0.123,0.556178325,0.10748554,0.014504994,1.805333313,0.119452945,0.156931417,0,32.75825742,0.557692308,1,0.538461538,13,0.272982107,13,0.518874522
0,0,0.551499517,0,0.37828857,0.03710976,0.152325143,1.732400553,0.184329665,0,0,30.35947224,0.446428571,1,0.285714286,14,0.297078263,14,0.468807231
0,0,0.372394511,0,0.441996021,0.145794805,0.187839357,1.588381298,0.197230659,0.187895852,0,29.2896187,0.75,1,0.875,8,0.231455025,8,0.353553391
0.6792448,37.47753626,0.311874508,0,0.400115533,0.132785636,0.116038377,1.524767202,0.187456499,0.499982009,0,37.4465593,0.653846154,1,0.692307692,13,0.260976961,13,0.480384461
0.761155099,20.03666615,0.009896,2.22E-16,0.547856796,0.16614091,0.114685108,1.615762559,0.068663969,0.159898059,0,43.16431627,0.557692308,0.6,0.615384615,13,0.208012574,13,0.506369684
0,0,0.042394501,0,0.50952319,0.117360958,0.21339213,1.820885284,0.214934866,1.918117269,0.001513458,23.45899045,0.765625,1,0.6875,16,0.280902563,16,0.478713554
0,0,0.656299519,0,0.549630237,0.057253919,0.138254683,1.714710681,0.169434647,5.98716226,0,21.47730503,0.777777778,1,0.888888889,9,0.317323879,9,0.333333333
0,0,0.147424412,2.04466822,0.862364372,100,100,2.56191732,0,0,0,52.11281181,0,0,NaN,0,NaN,0,NaN
0.754619264,23.38109745,0.670809527,0.008286414,0.569410922,0.085657989,0.101847341,1.917677543,0.127556788,0.777759264,0,45.45506176,0.520833333,0,0.416666667,12,0.291125038,12,0.514928651
0,0,0.578384016,1.908663607,0.767007824,0.253183878,0.280567945,2.941047885,0.012391434,3.48E-12,0,49.86500409,0,0,0,7,0,7,0
0.820001348,7.340082929,0.053140502,0.055,0.599968672,0.113644179,0.140768583,1.529118379,0.313204555,2.218146594,0,15.00450521,0.65625,1,0.875,8,0.229031345,8,0.353553391
0.458584406,7.30246839,0.0001865,0.0923,0.63530107,0.17199126,0.12082508,1.588746108,0.292022593,0.748203142,0.001060018,9.287050741,0.794117647,1,0.882352941,17,0.202239302,17,0.332105582
0.825088849,42.7116985,0.133794504,0.178,0.486877715,0.203899088,0.139020215,1.442158387,0.378247651,0.395422696,0,26.12271983,0.425,1,0.3,10,0.237170825,10,0.483045892
0,0,0.847837782,2.0943,0.644913244,0.22219466,0.42384327,2.192107358,0.025133139,0.010956277,0,45.31449678,0,0,0,6,0,6,0
0.72067149,5.811692071,0.003354,1.31,0.653171897,0.152046107,0.285783733,1.702825862,0.206727488,0.404607423,0.001991037,18.2534282,0.421875,1,0.375,16,0.373259851,16,0.5
0,0,0.561754517,0.124,0.385109496,0.188093285,0.112496201,1.593363741,0.405769327,1.588410356,0.001991211,33.20324601,0.522727273,1,0.545454545,11,0.261116484,11,0.522232968
0.79034143,31.37279693,0.086474002,0.149,0.51879965,0.083142725,0.076093682,2.839417299,0.156305947,0.1918809,0.000675881,35.9992924,0.472222222,1,0.555555556,9,0.19543399,9,0.527046277
0,0,0.509665514,0.032,0.392885352,0.180597187,0.080428529,1.594074628,0.335022955,1.812266302,0.002959107,33.40087055,0.833333333,0.4,0.916666667,12,0.221906341,12,0.288675135
0.96645067,29.76739627,0.243405507,1.508,0.531077317,0.070783332,0.149627709,2.939875616,0.275821635,0.695514957,3.41E-05,42.18070588,0.277777778,1,0.166666667,18,0.225063535,18,0.383482494
0.858900524,22.77955316,0.0107255,0.005,0.54649261,0.304695194,0.15097323,1.829105164,0.329897703,0.271460214,0,17.4982826,0.821428571,1,1,14,0.18156826,14,0
0.696271236,13.61856594,0.001664,0,0.588373097,0.334676015,0.101829475,1.461918097,0.358126945,0.036359171,0,12.98240851,0.730769231,1,0.769230769,13,0.278790888,13,0.43852901
0.5834953,6.902499756,0.0002,2.22E-16,0.638165859,0.347716967,0.111434379,1.572746938,0.42189949,0.019614326,0,9.452009296,0.928571429,1,0.928571429,14,0.117201808,14,0.267261242
0.868152735,42.64441567,0.0270245,0,0.473645118,0.184552676,0.161794877,1.335922095,0.048697582,0.616293999,0,45.02236576,0.0875,0,0,20,0.122340121,20,0
0.86062341,14.83309688,0.0275445,2.22E-16,0.592602072,0.211919155,0.167459971,1.430199101,0.326764132,0.70607617,0,15.55375753,0.766666667,1,0.866666667,15,0.220928775,15,0.351865775
0.605435967,10.50938651,0.0007085,0,0.61770308,0.340671833,0.182503042,1.645522315,0.356207534,0.037426806,0,12.52363119,0.78125,1,0.875,8,0.160217486,8,0.353553391
0.573233227,10.01564597,0.0011655,0,0.620840707,0.342218584,0.091593807,1.510688381,0.35630299,0.036991526,0,12.63943764,0.833333333,1,0.777777778,9,0.25,9,0.440958552
0.610070008,7.382931752,0.012248,0.022,0.608426621,0.238353682,0.031098982,1.576154881,0.344942896,1.968360703,0,10.25815351,0.867647059,1,1,17,0.199954039,17,0
0.935087421,43.25932731,0.041787498,0.378,0.528621782,0.241258528,0.139448792,1.394906982,0.340324684,0.591667962,0,24.73288357,0.358695652,1,0.260869565,23,0.318252392,23,0.448977759
0.892603108,38.11290462,0.112459503,1.56,0.535715547,0.217967745,0.200445177,1.518378025,0.396124555,0.265255896,0,27.80890525,0.5,1,0.157894737,19,0.311804782,19,0.374634325
0.589962949,10.32167354,0.0003185,2.22E-16,0.612109921,0.341862971,0.12883553,1.554462301,0.374543414,0.040478063,0,12.23068775,0.875,1,1,10,0.131761569,10,0
0.761362043,31.54655286,0.027026001,0.039,0.468051959,0.086132292,0.217964604,2.89737237,0.33362612,0.360697863,0.001568336,26.24656845,0.566666667,1,0.4,15,0.175932888,15,0.507092553
0.710681482,47.73262301,0.0074135,0.002,0.463959403,0.130920127,0.10055173,1.945750642,0.177117059,0.333077819,0,31.90392393,0.660714286,1,0.5,14,0.232195683,14,0.518874522
0.863739933,34.49636775,0.048902002,0.463,0.523710717,0.088036886,0.192909441,3.073073641,0.507261586,0.278085894,8.76E-05,29.51139937,0.375,1,0.25,16,0.204124145,16,0.447213595
0.825961321,53.37123227,0.0007805,0.302,0.476509908,0.073022579,0.145942505,1.722017369,0.13090445,1.20662967,0.000159559,43.68282168,0.176470588,1,0,17,0.289998732,17,0
0.562611146,10.52703959,0.0026205,0.081,0.612655595,0.267324548,0.020072602,1.501909048,0.368515849,0.7106489,0,11.70145864,0.839285714,1,1,14,0.158330923,14,0
0.528291561,8.995110127,0.0020265,0.028,0.619203684,0.343946975,0.099064225,1.672315525,0.297141288,0.029719723,0,15.54812113,0.767857143,1,0.785714286,14,0.249312241,14,0.425815314
0,0,0.676734021,1.07,0.318400837,0.13727838,0.115106828,2.532204753,0.21080316,0,0,40.01428737,0.15,1,0,5,0.136930639,5,0
0.610696218,10.39082685,0.036578001,2.22E-16,0.58264352,0.230201467,0.079172944,1.532175676,0.301936998,2.334688244,0,12.28752039,0.854166667,1,0.916666667,12,0.24905123,12,0.288675135
0.932177664,67.0140369,0.0011265,0.095,0.471462422,0.144322047,0.039902782,1.544283838,0.260042868,1.159660431,0,30.68340393,0.514705882,0.7,0.470588235,17,0.257247878,17,0.514495755
0.792717896,47.00948673,0.190551506,0.044,0.436948535,0.121268675,0.104329267,1.665909547,0.219806309,0.558424857,0.002364884,37.10698691,0.711538462,1,0.769230769,13,0.267047004,13,0.43852901
0.834658416,21.67891764,0.040695501,0.051,0.526848343,0.180552108,0.021070755,1.782248542,0.366231926,2.143608423,0,16.24278276,0.714285714,1,0.785714286,14,0.256776296,14,0.425815314
0.927045339,13.01914635,0.093243503,0.004,0.576913941,0.196634277,0.184964008,1.437065034,0.30938779,0.634705765,0,18.38128349,0.865384615,1,1,13,0.165056323,13,0
0.537232779,8.821367084,5.60E-05,0,0.627115958,0.344396962,0.000358811,1.532728272,0.348037819,0.021686472,0,9.604634818,0.865384615,1,1,13,0.219264505,13,0
0.5182922,8.406169352,0.00095,0.045,0.631344933,0.260639808,0.067638833,1.545023363,0.345694182,0.486210699,0,11.91985329,0.90625,1,1,24,0.123633839,24,0
0.545303377,9.031328585,0.000614,0,0.622750565,0.344104416,0.116383761,1.5157956,0.355747167,0.030824152,0,10.48213015,0.861111111,1,1,9,0.131761569,9,0
0.924711113,29.61061003,0.274935509,0.08,0.533396432,0.025429658,0.008710358,1.884713248,0.270999536,0.789257309,0.000480514,29.59720772,0.694444444,1,0.777777778,9,0.208333333,9,0.440958552
0.587531922,10.04972412,0.0061355,0.013,0.60296988,0.234317139,0.026345436,1.518869965,0.327395741,2.682249931,0,11.91887998,0.833333333,1,0.866666667,15,0.204124145,15,0.351865775
0.953867903,32.41871782,0.021574501,0,0.532032247,0.254547549,0.052020657,1.699946028,0.240618372,0.2854097,0,23.16967807,0.767857143,1,0.928571429,14,0.182511478,14,0.267261242
0,0,0.275796509,0.016,0.447862017,0.135831482,0.19296291,1.436753748,0.269836779,2.450231018,0,29.05583557,0.615384615,1,0.923076923,13,0.219264505,13,0.277350098
0.728630567,14.6369774,0.005082,0.093,0.599559416,0.330343996,0.106811179,1.724927912,0.378138502,0.050259707,0,14.33988083,0.826923077,1,1,13,0.120096115,13,0
0.935449618,65.89151227,0.021434001,0.194,0.490833853,0.154768474,0.034098087,1.818391833,0.300233685,0.560233093,0,30.91375037,0.5,1,0.466666667,15,0.25,15,0.516397779
0.626315376,11.80831115,0.0026465,0.087,0.600650765,0.164925459,0.051507428,1.707429717,0.391746933,1.766859223,0,12.85812461,0.865384615,1,1,13,0.12971863,13,0
0.71742878,25.57938176,0.215241506,0,0.462595218,0.163793333,0.046704287,1.669162601,0.324052075,5.612514422,0.003895412,24.49965218,0.732142857,0.4,0.928571429,14,0.249312241,14,0.267261242
0.895685,57.21509262,0.013106001,0.242,0.487286971,0.226858398,0.110184462,1.590871737,0.049266931,0.7984279,0,45.6814181,0.009259259,0,0,27,0.048112522,27,0
0.611248026,10.80491481,0.0020555,0.0922,0.618930847,0.339469398,0.048013011,1.654516644,0.352272527,0.05002409,0,12.03048622,0.821428571,1,0.571428571,14,0.117201808,14,0.513552591
0,0,1.430733542,0.092,0.332588364,0.254074735,0.275801367,1.714125421,0.269719929,0.548957481,0,40.19199004,0.638888889,0,0.555555556,9,0.220479276,9,0.527046277
0.850137522,11.30685329,0.0086795,0,0.583052775,0.25014322,0.117109425,1.447423433,0.303664727,0.668116833,0,13.29295483,0.75,1,0.846153846,13,0.102062073,13,0.375533808
0.964388261,30.63118739,0.0003815,2.22E-16,0.522073695,0.27326223,0.03502979,1.640162314,0.270996841,0.25673802,0,20.76102636,0.815789474,1,0.894736842,19,0.261434415,19,0.315301768
0.769791949,37.5468397,0.285152009,0.007,0.438585558,0.1390504,0.010616632,1.679993807,0.267878642,0.422728598,0.000588569,33.70486235,0.75,1,0.923076923,13,0.204124145,13,0.277350098
0.754245503,36.56551811,3.15E-05,0,0.471871678,0.117768193,0.096928951,1.406145726,0.117062371,0.524746792,0.003060583,36.41956835,0.416666667,1,0.380952381,21,0.356487494,21,0.497613352
0.78674262,23.83723369,0.129026005,0.629020399,0.5604073,0.187193633,0.114121366,1.521535865,0.401715786,1.302874291,6.11E-05,19.64276282,0.548076923,1,0.115384615,26,0.291712451,26,0.325812594
0.008872271,0.113940255,0.0064385,3.147464141,0.591647142,0.180009629,0.088189706,1.761170003,0.107889577,0.406752744,0,12.24978593,0.875,1,0.8,10,0.242956329,10,0.421637021
0,0,0.032526001,2.94466822,0.461640288,0.215764969,0.267099675,1.534769345,0.069471532,1.296548195,0,21.17115519,0.764705882,1,0.647058824,17,0.138929733,17,0.492592183
0.750548101,14.21195879,0.029378001,0.032019085,0.598468068,0.108283102,0.014871037,1.66851607,0.381780835,6.51387394,0,14.69238209,0.9375,1,1,12,0.113066754,12,0
0,0,0.157159283,1.674459954,0.856225539,100,100,0.309737271,0,0,0,52.11281181,0,0,0,5,0,5,0
0.753313093,24.09744901,0.121879503,0.055,0.539808103,0.124269498,0.058276307,1.557872885,0.191353897,2.797458574,0.002683464,15.88694438,0.777777778,1,0.777777778,9,0.19543399,9,0.440958552
0.659238016,17.1895444,0.001976,0.409,0.60106002,0.157223347,0.055535573,1.588746108,0.239362804,1.210371126,0.002589586,10.04094695,0.791666667,1,1,12,0.208711777,12,0
0.912760883,47.01502512,0.129384504,0.163,0.469552563,0.140546852,0.074695107,1.693964607,0.266846313,5.568112778,0,18.36262776,0.730769231,1,0.846153846,13,0.259437261,13,0.375533808
0,0,0.116216003,0.134,0.490015342,0.120415063,0.248221271,1.390925457,0.161183446,1.414675204,0,25.05312464,0.323529412,1,0.235294118,17,0.261675877,17,0.437237316
0,0,0.589053517,0.186,0.369694202,0.137262365,0.119564084,1.680580982,0.257958395,8.88544796,0,32.14940513,0.520833333,1,0.416666667,12,0.291125038,12,0.514928651
0.928039578,33.24761155,0.144063504,0.149,0.53175941,0.02249199,0.175018074,1.841413536,0.180100846,8.054787493,0.004245158,23.94967392,0.722222222,1,0.777777778,9,0.317323879,9,0.440958552
0,0,0.189004505,0.032,0.50215659,0.112774109,0.120670088,1.572988976,0.235306816,0.799060016,0,16.17713258,0.8625,1,0.9,20,0.189788664,20,0.307793506
0.831237153,42.80680795,0.028262001,0.586,0.509250354,0.067852524,0.156514228,2.90053786,0.215026369,0.353566876,0,26.94524903,0.515625,0.2,0.4375,16,0.232177195,16,0.512347538
0.875543393,21.63446346,0.0016055,0.016,0.556860419,0.317735325,0.038406878,1.466743084,0.202409203,0.148692363,0,14.54430689,0.825,1,0.9,10,0.237170825,10,0.316227766
0.679141246,27.19993831,0.0007695,0.197,0.568046738,0.226517601,0.020059763,1.482204967,0.261491843,2.010025897,0,11.67362691,0.857142857,1,0.714285714,7,0.133630621,7,0.487950036
0.696113627,14.79762203,0.0002795,0.1,0.592874909,0.335402022,0.108890935,1.585346146,0.194337162,0.048179985,0,9.623550164,0.842592593,1,0.962962963,27,0.209717623,27,0.19245009
0.704917522,12.75438743,0.053758502,0,0.545537681,0.211241468,0.006871918,1.583861471,0.170307345,2.989715542,0,10.0168009,0.722222222,1,0.777777778,18,0.282958229,18,0.427792632
0.899297138,71.35840595,0.027423501,0.185,0.458229825,0.163514312,0.156754847,1.505726404,0.183529467,0.93013092,0,28.08908199,0.545454545,0.8,0.545454545,11,0.245412454,11,0.522232968
0.899238223,11.72350854,0.0013785,0,0.590555794,0.323371236,0.110918953,1.517592504,0.169140804,0.074498467,0,12.82584564,0.8125,1,0.9375,16,0.111803399,16,0.25
0.872772274,10.66603387,0.0026295,0,0.597513139,0.335170291,0.134708483,1.575760008,0.142692459,0.069568594,0,11.80117938,0.816666667,1,0.933333333,15,0.220928775,15,0.25819889
0.701666355,15.39272152,0.0005415,0.186,0.596694628,0.33375958,0.053476004,1.583314571,0.193834006,0.114282269,0,9.999483944,0.85,1,1,15,0.207019668,15,0
0.875228235,20.19593052,0.006278,0.02,0.578550964,0.319994907,0.214964535,1.676350513,0.203180291,0.158102293,0,14.20838475,0.802083333,1,0.833333333,24,0.232883236,24,0.380693494
0,0,0.740269526,0.376,0.372013317,0.291302129,0.115227131,1.35889016,0.237349065,0,0,25.67509535,0.77173913,1,0.869565217,23,0.237327012,23,0.344350222
0.578377417,28.7912811,0.015681501,0.383,0.557269674,0.239858292,0.082717217,1.559456311,0.305363514,10.24873043,0,10.95004165,0.75,1,0.8125,16,0.25819889,16,0.403112887
0.647311605,14.74776763,0.0004865,0.21,0.596967465,0.331057751,0.057519245,1.571467466,0.237229901,0.064930075,0,9.18036552,0.838235294,1,0.823529412,17,0.175472052,17,0.392952624
0.795528488,42.25527892,0.027198501,0,0.471326003,0.125430332,0.25647168,2.234603995,0.104206951,0.734574354,0,32.20079662,0.421875,0,0.25,16,0.25361963,16,0.447213595
0.767163004,36.49826481,0.221868505,0,0.445133647,0.110296757,0.243542551,2.180533944,0.112750731,0.348260254,0,39.34067288,0.421875,0,0.5,16,0.269548233,16,0.516397779
0.782676245,16.56072794,0.023571501,2.22E-16,0.544582751,0.213340169,0.027775419,1.515491565,0.168152533,3.233670047,0,11.39014491,0.890625,1,0.9375,16,0.157288217,16,0.25
0.85892686,19.3389916,0.0024135,2.22E-16,0.575413338,0.323047689,0.055752046,1.693883601,0.217007635,0.094437752,0,11.40688051,0.861111111,1,1,9,0.181620789,9,0
0.83391135,97.21562162,0.0138305,0.745,0.456183547,0.079188578,0.204589987,1.389804574,0.213189952,0.976868366,0,31.78309827,0.458333333,0.2,0.25,12,0.316826116,12,0.452267017
0.844266473,52.69941729,0.0038465,0.243,0.508159005,0.270647209,0.01115962,1.485035918,0.264335323,0.429372221,0,18.02449029,0.716666667,0.9,0.866666667,15,0.2476076,15,0.351865775
0.786965893,32.72256312,0.015924501,0.026,0.507613331,0.25604927,0.145353658,1.668398028,0.19172257,0.57455718,0,22.19757586,0.691176471,1,0.941176471,17,0.225856214,17,0.242535625
0,0,0.161361505,1.07,0.416485757,0.1059229,0.21987628,2.409983261,0.269331508,2.313903503,0,34.09187485,0.40625,0,0.125,8,0.296933735,8,0.353553391
0,0,0.228358508,0,0.467369866,0.155039971,0.082683302,1.447751814,0.196535931,3.967668328,0,19.20131237,0.702380952,1,0.857142857,21,0.269479216,21,0.358568583
0.909740906,17.01547164,0.002762,0,0.59928658,0.260763191,0.254769495,1.568118801,0.156595833,0.909353229,0,9.443518182,0.826923077,1,0.923076923,13,0.277350098,13,0.277350098
0.814343078,48.99257633,0.162824005,0.095,0.457411314,0.176499883,0.085681104,1.584698889,0.172394612,0.641032689,0,26.11899095,0.863636364,1,1,11,0.130558242,11,0
0.833079143,46.52963343,0.035031501,0.044,0.465050751,0.179376037,0.053712493,1.415894955,0.153700366,0.534251549,0,26.61978783,0.632352941,1,0.705882353,17,0.30768347,17,0.469668218
0.856253156,29.3686682,0.033926001,0.051,0.52903104,0.16323644,0.203512014,1.301443428,0.174535342,1.678724967,0,19.17329021,0.5625,1,0.4375,16,0.295803989,16,0.512347538
0.669051026,24.59672811,0.0149955,0.127,0.560680137,0.257076718,0.045634754,1.515270714,0.244255798,1.821793947,0,13.56654858,0.916666667,1,1,15,0.121987509,15,0
0.831964053,18.4095161,0.0009665,0,0.576368267,0.323104797,0.162322781,1.631615897,0.166067005,0.066716578,0,11.03846035,0.833333333,1,0.777777778,9,0.25,9,0.440958552
0.992947239,25.27443478,0.162504004,0.031,0.542263636,0.164121855,0.030715753,1.569702803,0.177983655,1.035272281,0,17.58673657,0.708333333,0.9,0.833333333,18,0.312132136,18,0.383482494
0.931602654,41.05878608,0.002954,0.091,0.502429427,0.225586577,0.086277943,1.416555426,0.175247966,0.30779403,0,21.21556694,0.75,1,0.882352941,17,0.233853587,17,0.332105582
0.912627368,37.98447901,0.295398008,0.189,0.521800857,0.028347799,0.102601482,1.912455449,0.154859836,3.962140258,0.00301232,29.85320545,0.529411765,1,0.411764706,17,0.248154956,17,0.507299656
0.60511294,20.55666619,0.0002885,0.183,0.594921187,0.330974347,0.127118748,1.556062714,0.226855631,0.075591847,0,9.525460436,0.783333333,1,0.933333333,15,0.185805838,15,0.25819889
0,0,0.298785509,0.026,0.51511635,0.120042747,0.08711301,1.416454895,0.126135344,0.437312222,0.001663466,30.3340883,0.7,1,0.733333333,15,0.215472902,15,0.457737708
0.755409147,16.78269141,0.035448501,0.079,0.566273297,0.225532105,0.188881169,1.428744132,0.228009833,2.328583441,0,11.43774575,0.78125,1,0.875,8,0.088388348,8,0.353553391
0,0,0.207240506,0.016,0.52903104,0.024876775,0.157687875,1.569817579,0.175348847,1.406102965,0.002365059,23.88575096,0.673076923,1,0.846153846,13,0.157606293,13,0.375533808
