PointArng, TriangleSize, Extension, Spread, Limit, PerpSym, ParallelSym, OrthoNorm, Volume,GraspIt_Volume,GraspIt_Epsilon,GraspIt_ContactEnergy,GraspIt_AutograspQuality,Succ_Rate
0.804718119,0.000238745,0.010306501,0.007,0.574867664,0.000185122,0.000167702,1.349220317,5.15E-05,0.000211,0.000695,20.421,-0.0758044,1
0.805038078,0.000229405,0.033400501,4.44E-16,0.551949352,0.000169,0.000173373,1.608121435,4.32E-05,0.000196,0.000851,16.3589,-0.0909239,1
0.884156369,0.00015845,0.212520505,0.0345,0.828454544,0.000201859,0.000218261,1.949344289,2.84E-05,5.72E-05,-2.00E+05,56.8256,2.00E+07,1
0.820254213,0.001137784,0.055784001,0.2931,0.512691132,0.000199733,0.000137995,1.263416886,0.00020582,0.000407,0.00808,36.2264,-0.820629,0
0.646643291,0.000139342,0.023916501,0.0225,0.960447046,0.000202362,0.00021965,1.577631535,8.30E-06,3.53E-05,-2.00E+05,56.399,2.00E+07,0
0.750164846,0.000182644,0.0103835,0.3154,0.421654503,0.000190986,0.00018826,1.584515009,0.000195111,0.00106,0.0003,30.9428,-0.0617752,1
0.841404431,0.00089397,0.182371505,0.263,0.481921176,0.000193226,0.000136759,1.668284348,0.000143025,0.000996,0.0267,29.2371,-2.69529,0.2
0.842038932,0.000532279,0.031755501,0.2892,0.538155924,0.00016805,0.000168358,1.855940466,0.000103968,0.000888,-2.00E+05,21.5599,2.00E+07,1
0.625065738,0.000133289,0.0011625,0,0.947926856,0.000203702,0.000220707,1.643789806,3.23E-06,2.32E-05,-2.00E+05,54.761,2.00E+07,1
0.843668384,0.000431854,0.026043501,0.2825,0.476403804,0.000161368,0.000149746,1.652493245,0.000158386,0.000837,-2.00E+05,22.9311,2.00E+07,0.6
0.445124007,6.39E-05,0.263539508,0,0.43863103,0.000213264,0.000141465,1.514556619,0.000103082,0.00167,0.0106,30.12,-1.10708,1
0.875987115,0.000469653,0.0016055,0.13,0.726595379,0.000193485,0.000187667,1.444398632,3.90E-05,9.85E-05,-2.00E+05,54.9664,2.00E+07,1
0.446573876,0.000321226,0.471426014,0.1826,0.628343726,0.000161273,0.00013589,1.132401456,0.000121236,0.000213,-2.00E+05,35.1918,2.00E+07,0
0.884175096,0.000350301,0.026340501,0.1913,0.535821651,0.000165997,0.000166503,1.613582932,0.000100235,0.000583,0.0185,22.6543,-1.86266,0.6
0.579486791,0.000135583,0.0061665,-2.22E-16,0.942833897,0.000189943,0.000221464,1.617565309,2.64E-06,1.15E-05,-2.00E+05,53.8788,2.00E+07,0
0.838218709,0.000104512,0.016026501,2.22E-16,0.910578495,0.000213497,0.000218384,1.52040628,2.24E-06,3.34E-05,-2.00E+05,50.3086,2.00E+07,1
0.59645757,0.000173029,0.142408505,0,0.513115545,0.000197204,0.00016591,1.644898746,5.86E-05,0.000197,0.00986,21.4136,-0.992388,1
0.879041565,0.000510517,0.013298001,0.27256,0.593117431,0.000163678,0.00014414,1.603721918,9.26E-05,0.000634,0.00198,18.9323,-0.216656,1
0.509515005,0.00023606,0.546054016,0,0.476828218,0.000150998,0.000152332,1.793648702,0.000124726,0.000346,-2.00E+05,39.5118,2.00E+07,0
0.670414919,0.00044724,0.064998502,0.00419,0.639378468,0.000161448,0.00018222,1.74555025,2.08E-05,0.00014,-2.00E+05,46.036,2.00E+07,0
0.737874913,0.0002377,0.072969503,0.04408,0.491046059,0.000186256,0.000150483,1.555298672,0.000109027,0.000422,-2.00E+05,23.2299,2.00E+07,0.3
0.573280812,0.000546207,0.001446,0,0.591419779,0.000164434,0.000169254,1.44330468,4.61E-05,0.000197,-2.00E+05,14.5164,2.00E+07,1
0.615921526,0.000166969,0.279126009,0,0.64489584,0.00020851,0.000136599,1.531908261,7.16E-05,0.000261,1.98E-17,29.1582,-0.00784436,0
0.844093077,0.000787124,0.0066885,0.0669,0.583780342,0.000146363,0.000170027,1.603895348,6.69E-05,0.000416,-2.00E+05,13.8336,2.00E+07,1
0.618435112,0.000126134,0.0019995,0,0.963205731,0.000197351,0.00022218,1.571286397,3.28E-07,3.46E-05,-2.00E+05,51.6569,2.00E+07,1
0.845254657,0.000440549,0.125469503,0.2882,0.708982231,0.000182093,0.000186443,1.590529862,4.82E-05,0.000269,-2.00E+05,38.5878,2.00E+07,0.8
0.48737225,0.000396874,0.0213135,0,0.574867664,0.000153965,0.000168221,1.334666011,5.29E-05,0.000236,0.00424,21.8925,-0.430732,0.7
0.803894771,8.76E-06,0.151689503,0.0596,0.464308029,0.000156134,0.000176917,1.589227735,0.000178674,0.000652,-2.00E+05,42.4753,2.00E+07,1
0.720795925,0.000188111,0.058038502,0.0119,0.836306187,0.0001745,0.000206002,1.590690591,1.30E-05,4.12E-05,-2.00E+05,52.3261,2.00E+07,0.8
0.872836056,0.000801687,0.127494004,0.138,0.509295826,0.000189318,0.000142861,1.537099403,0.000106618,0.000671,0.0226,23.5911,-2.28032,0.8
0.80223025,0.000675149,0.315780509,0.1368,0.647230113,0.000168683,0.000143646,1.603090219,0.000104535,0.000454,-2.00E+05,30.8638,2.00E+07,0
0.704767991,0.000243473,0.032844501,0,0.552161559,0.000179542,0.000168138,1.593689338,5.65E-05,0.000192,0.00815,18.3596,-0.821006,0
0.757842399,0.000221231,0.075034503,4.44E-16,0.53030428,0.000189188,0.000167273,1.603068436,5.65E-05,0.000183,-2.00E+05,21.0142,2.00E+07,0
0.95265048,0.000420443,0.017178001,0.5853,0.492743713,0.000191981,0.00016237,1.506401016,0.000238053,0.0024,0.0554,22.0088,-5.6132,1
0.913877616,0.000246912,0.270063508,0.802,0.446058261,0.000190432,0.000153904,1.216754932,0.000295355,0.00129,0.0225,31.249,-2.2885,0.5
0.681148902,0.000297883,0.0028995,0,0.580597243,0.000175138,0.000147697,1.556423323,4.56E-05,0.000183,-2.00E+05,15.6617,2.00E+07,1
0,0,0.562629987,0,0.848536001,0.000295,0.0006,1.603522256,0,3.07E-07,-2.00E+05,85.3292,2.00E+07,0
0.642907852,0.000108241,0.071130503,0.1887,0.852221682,0.00019002,0.000211144,1.501041175,1.17E-05,6.23E-05,-2.00E+05,51.5407,2.00E+07,1
0.667778754,0.001074282,0.567733518,0.3603,0.545583154,0.000177608,0.000146866,1.012292809,0.000109294,0.000442,-2.00E+05,37.3096,2.00E+07,0
0.802780511,0.000304812,0.041760501,0.1477,0.534336204,0.00014715,0.000166473,1.563287438,9.21E-05,0.000535,0.021,22.5214,-2.11716,0.6
0.825074624,0.000593426,0.048434002,0.2592,0.59630053,0.000172476,0.000133502,1.565051223,0.000169002,0.000482,0.00295,37.4564,-0.309466,0
0.890622764,0.000755363,0.0006855,0.2343,0.565954987,0.000167527,0.000149065,1.630900517,9.53E-05,0.000685,0.00486,18.6987,-0.506227,1
0.569270536,0.000133494,0.002144,0.0156,0.950048922,0.000192608,0.000221704,1.5817415,2.60E-06,1.22E-05,-2.00E+05,51.7311,2.00E+07,1
0.575733818,0.000135696,0.0007595,0.1125,0.9750893,0.000190121,0.000221457,1.720887696,3.53E-07,1.86E-05,-2.00E+05,50.2866,2.00E+07,1
0.443271881,0.000326611,0.098258003,0.0865,0.467491128,0.00016993,0.000137116,2.003494154,0.000101857,0.000409,-2.00E+05,25.6176,2.00E+07,0
0,0,1.614086111,0.129,0.537075835,0.000295,0.0006,2.459958645,0,0,-1.00E+05,92.1871,1.00E+07,0
0.728438691,0.000263297,0.044349501,0,0.506961554,0.000188937,0.000159928,1.603683783,0.000153091,0.000347,-2.00E+05,49.7728,2.00E+07,0.5
0.574123186,0.000156689,0.106986503,0,0.519906156,0.000195653,0.000166032,1.484963278,4.98E-05,0.000198,0.00949,21.452,-0.954543,0.8
0.619186614,0.000101368,0.0042335,2.22E-16,0.449029154,0.000176872,0.000144543,1.563302694,0.00011315,0.000301,0.0136,28.3666,-1.37287,1
0.713333563,0.000617194,0.076290502,0.0098,0.53645827,0.00012267,0.00016219,1.559949332,6.55E-05,0.00046,0.0154,18.1643,-1.54921,0
0.773105873,0.000116621,0.021523501,0.00654123,0.539853577,0.000194646,0.000165041,1.645642165,7.57E-05,0.000205,0.008,28.2176,-0.806034,1
0.685665681,7.81E-05,0.363738512,0.01153004,0.501868596,0.000164024,0.000148331,1.601726758,0.000117223,0.000343,-2.00E+05,30.6168,2.00E+07,0.9
0.338814996,0.000137934,0.015681501,2.38,0.30536529,0.00020005,0.000180869,1.846362503,6.78E-05,0.000273,-2.00E+05,24.7407,2.00E+07,0
0.053952528,5.38E-05,0.0130505,2.8,0.376030086,0.000138189,0.000106855,1.45711271,0.00015739,3.17E-06,-2.00E+05,19.2443,2.00E+07,0
0.923276027,8.42E-07,0.103586003,0.9437,0.575292077,0.000193323,0.000139978,1.437883101,7.27E-05,0.000654,-2.00E+05,54.279,2.00E+07,0
0,0,0,0,1.311436731,0.000295,0.0006,1.563349681,0,0,-1.00E+05,698.308,1.00E+07,0
0.836046998,0.000111143,0.0036645,0.028,0.790681771,9.29E-05,0.000144242,1.592768546,3.33E-06,0.00101,-2.00E+05,82.1808,2.00E+07,0
0.924512847,0.00013049,0.0057905,0.115,0.799382241,9.36E-05,0.000155787,1.532799304,3.68E-06,0.00166,-2.00E+05,80.7106,2.00E+07,0.9
0.876321401,0.000104202,0.0087045,0.0163,0.797684588,8.61E-05,0.000158678,1.597492814,8.80E-06,0.000849,0.0169,56.7827,-1.71197,0
0,0,0.5252138,0.133,0.871744921,0.000295,0.0006,1.518287696,0,0,-1.00E+05,89.8955,1.00E+07,0
0.861334837,0.000123218,0.066681502,0.235,0.753970029,8.97E-05,0.000143197,1.533642365,9.34E-06,0.00284,0.0025,70.0792,-0.334812,0
0.890320575,0.000135209,0.0020645,0.144,0.796199142,9.08E-05,0.000147415,1.539354572,5.87E-06,0.00134,-2.00E+05,73.5652,2.00E+07,0.6
0.926838553,0.000118594,0.002418,0.032,0.790045151,8.77E-05,0.000144961,1.557647821,8.43E-06,0.00211,0.0534,58.9384,-5.40636,0.5
0.486482554,0.000311144,0.031387501,1.117,0.666540913,8.88E-05,0.000144819,1.559345069,2.28E-05,0.00613,-2.00E+05,66.7142,2.00E+07,0.1
0,0,0.731220959,0,0.785464432,0.000295,0.0006,1.574698457,0,0,-1.00E+05,88.4257,1.00E+07,1
0.750924977,0.000193649,0.0168545,0.272,0.763731533,9.09E-05,0.000143752,1.570797654,1.02E-05,0.00278,0.0189,68.3095,-1.9778,0.2
0,0,0.928484299,0,0.835602786,0.000295,0.0006,1.642503614,0,0.000646,-2.00E+05,65.127,2.00E+07,0
0.550706107,0.000101622,0.213391506,0,0.618157809,8.12E-05,0.00015559,1.596769682,1.69E-05,0.013,-2.00E+05,52.2257,2.00E+07,0
0,0,0.033808559,0.176,1.243523637,0.000295,0.0006,1.597083732,0,0,-1.00E+05,202.449,1.00E+07,0
0.786750257,2.69E-05,0.050844501,0,0.769461111,8.66E-05,0.000147234,1.629244262,4.17E-06,0.000387,0.00239,52.3066,-0.250518,0
0.837198631,0.000107069,0.010586,0.113,0.774341862,8.98E-05,0.000143439,1.62248625,8.95E-06,0.00208,-2.00E+05,67.5465,2.00E+07,0.9
0.445076342,0.000170762,0.155055503,0.5649,0.728505238,8.48E-05,0.000149794,1.462380461,2.15E-05,0.00406,-2.00E+05,58.9915,2.00E+07,0
0.895700656,9.25E-05,0.0080645,0,0.777737168,8.88E-05,0.000144083,1.548610255,7.07E-06,0.00118,0.0239,61.4359,-2.42688,1
0.814807608,0.00018524,0.051254002,0.079,0.755243269,8.61E-05,0.000156241,1.577929646,7.70E-06,0.00125,0.014,59.764,-1.43522,0
0.863182119,6.83E-05,0.010104501,-2.22E-16,0.881293986,7.78E-05,0.000157855,1.644335088,5.55E-06,0.000373,-2.00E+05,40.4006,2.00E+07,0
0.766280134,0.000109101,0.0141755,0.083,0.759275194,8.62E-05,0.000156709,1.569729612,1.04E-05,0.00133,0.00453,61.2181,-0.492892,0
0.709511593,0.000175648,0.013298001,0.464,0.75078693,8.74E-05,0.000143441,1.559328186,1.55E-05,0.00369,0.0507,61.1773,-5.17817,1
0.955990799,0.000196653,0.025785501,0,0.774554069,8.91E-05,0.000156684,1.680155568,7.66E-06,0.00173,-2.00E+05,69.0948,2.00E+07,0.9
0.830850204,9.72E-05,0.0076695,0.06,0.773493036,9.11E-05,0.000146317,1.569707502,6.39E-06,0.0011,0.0237,65.1678,-2.40394,0.2
0.848047489,0.000101615,0.0034335,0.027,0.796411349,9.10E-05,0.000156369,1.584327274,6.44E-06,0.00144,0.0157,67.2349,-1.61427,1
0.843747317,0.000218896,0.032541501,1.04,0.752272377,8.75E-05,0.000152337,1.573114827,1.46E-05,0.00265,0.0403,62.1947,-4.10738,0
0.945356769,0.000137695,0.029558001,2.00E-15,0.852646095,8.23E-05,0.000143654,1.408374484,1.16E-05,0.000788,-2.00E+05,43.1053,2.00E+07,0
0.971699212,0.000125519,0.0132435,0.134,0.807233884,8.99E-05,0.00014845,1.612712761,7.20E-06,0.00108,-2.00E+05,66.5641,2.00E+07,0
0.913442831,0.000125412,0.017541501,0.0066,0.773917449,9.30E-05,0.000157056,1.56017629,4.08E-06,0.000826,-2.00E+05,74.9207,2.00E+07,0.4
0.894617316,0.000167063,0.0024045,0.058,0.782405713,9.20E-05,0.000156938,1.632542591,6.83E-06,0.001,-2.00E+05,74.1916,2.00E+07,0.8
0.920182369,8.56E-05,0.025802001,0.129,0.815085528,8.97E-05,0.000157917,1.569692356,6.83E-06,0.00135,-2.00E+05,69.571,2.00E+07,0.8
0.91771473,9.55E-05,0.0090155,0.001,0.779010408,8.94E-05,0.000143437,1.573094722,7.41E-06,0.00101,-2.00E+05,65.2137,2.00E+07,1
0,0,0.578697517,0,0.860051877,0.000295,0.0006,1.52847884,0,0,-1.00E+05,77.5375,1.00E+07,0
0.777709978,0.00011357,0.0064365,0.19,0.779222614,8.89E-05,0.000145974,1.62601445,9.65E-06,0.00229,0.0247,64.9588,-2.53414,0
0.819784902,0.000152206,0.0021905,0.215,0.779010408,8.73E-05,0.000143793,1.564787422,1.25E-05,0.00269,0.056,59.6912,-5.6788,1
0.918566057,0.000175111,0.036141502,0.129,0.819117454,9.20E-05,0.000145748,1.638460226,5.89E-06,0.00183,-2.00E+05,73.0525,2.00E+07,0.4
0,0,0.76626341,0.054,0.773417053,0.000295,0.0006,1.686735152,0,0.000487,-2.00E+05,64.6076,2.00E+07,0
0.656528478,0.000254844,0.0116375,0.896,0.736993502,9.22E-05,0.000156332,1.575003077,8.10E-06,0.0033,-2.00E+05,81.2272,2.00E+07,0.9
0.899865831,6.36E-05,0.006552,8.88E-16,0.797684588,9.17E-05,0.000160074,1.569315965,4.49E-06,0.000481,-2.00E+05,70.4348,2.00E+07,0
0.901353991,8.86E-05,0.0040235,0,0.776888342,9.22E-05,0.000159399,1.571295551,4.49E-06,0.00086,-2.00E+05,72.3264,2.00E+07,0
0.830278176,0.000162916,0.0164765,0.344,0.760972847,9.25E-05,0.000146227,1.523616962,7.98E-06,0.00247,-2.00E+05,72.1815,2.00E+07,0.9
0.918281225,0.000100977,0.0044555,0,0.796835761,9.28E-05,0.000156824,1.569658108,4.19E-06,0.00105,-2.00E+05,76.351,2.00E+07,0
0,0,1.354552643,0.24,0.94942587,0.000295,0.0006,1.342660391,0,0,-1.00E+05,84.4807,1.00E+07,0
0.85881572,8.16E-05,0.006926,0.088,0.786013225,9.38E-05,0.000151719,1.485050976,3.11E-06,0.000547,-2.00E+05,74.1697,2.00E+07,0.1
0,0,1.181801555,0.082,0.972457623,0.000295,0.0006,1.636435402,0,0,-1.00E+05,98.9621,1.00E+07,0
0,0,0.044153516,0.2266,1.22291157,0.000295,0.0006,1.758416873,0,0,-1.00E+05,140.055,1.00E+07,0
0,0,0.462889452,0,0.877759125,0.000295,0.0006,1.567409207,0,0,-1.00E+05,110.489,1.00E+07,0
0.941135333,0.00010756,0.0174795,0.227,0.808507124,9.10E-05,0.000156873,1.569766308,5.70E-06,0.00213,-2.00E+05,69.9365,2.00E+07,0
0.946520755,0.00015783,0.024120501,0.051,0.778373788,9.31E-05,0.0001565,1.565798368,4.72E-06,0.00167,-2.00E+05,78.5694,2.00E+07,0.8
0.805963397,0.000136007,0.0003705,-2.22E-16,0.831425436,7.71E-05,0.00015604,1.570219163,1.12E-05,0.0014,-2.00E+05,45.9654,2.00E+07,0
0.662509171,0.000358296,1.356558043,0,0.371785954,8.43E-05,0.000151203,1.576580934,7.79E-06,0.00323,-2.00E+05,38.268,2.00E+07,0
0.074651172,2.54E-05,0.011493501,2.586044055,0.707496785,8.16E-05,0.000135469,1.549117377,5.05E-06,5.18E-05,-2.00E+05,56.8081,2.00E+07,0
0,0,0.886959449,0.170646475,0.935651155,0.000295,0.0006,1.663702916,0,0,-1.00E+05,92.4701,1.00E+07,0
0,0,2.055331045,0.09482601,0.8684604,0.000295,0.0006,1.175373697,0,0,-1.00E+05,115.798,1.00E+07,0
0,0,0,0,1.298704336,0.000295,0.0006,1.563349681,0,0,-1.00E+05,721.964,1.00E+07,0
0.895877448,0.000132422,0.039426501,0.146,0.88723577,0.00014949,0.000158197,1.470020304,9.87E-06,0.000107,-2.00E+05,73.8538,2.00E+07,0.1
0,0.001224972,0.264698007,0.299,0.941348452,0.0001921,0.000289888,1.405833031,0,0.00161,-2.00E+05,26.233,2.00E+07,1
0.6802063,9.38E-05,0.886434025,0.0163,0.722563453,0.000125804,0.000138976,1.725242365,1.49E-05,0.000284,-2.00E+05,38.3455,2.00E+07,1
0,0,0.845951877,0.134,0.845878491,0.000295,0.0006,0.897001431,0,0.000296,-2.00E+05,51.5858,2.00E+07,0
0.78228055,0.000241662,0.335476508,0.1244,0.801504307,0.000108024,0.000139223,1.514978606,9.82E-06,0.000461,-2.00E+05,37.1896,2.00E+07,1
0.751154341,8.94E-05,0.418099511,0.144,0.954929674,0.00012553,0.000161359,1.174732369,4.87E-06,0.000216,-2.00E+05,36.9679,2.00E+07,1
0,0,0.066514502,0.032,0.797047968,0.000295,0.0006,1.631128002,0,0.000323,-2.00E+05,30.3363,2.00E+07,0.2
0,0,0.015391501,1.508,1.05296912,0.000194715,0.000192138,2.41536305,0,0,-1.00E+05,45.3408,1.00E+07,0
0,0.000833363,0.210840506,0,0.954080847,0.000197451,0.000286488,1.315836265,0,0.00111,-2.00E+05,27.9104,2.00E+07,1
0,0.00109303,0.252519507,0.271,0.896785068,0.000198076,0.000292622,1.58512629,0,0.00075,-2.00E+05,31.1589,2.00E+07,1
0.79498876,8.53E-05,0.023355501,0,0.747179418,0.000125239,0.000158225,1.533885572,1.27E-05,0.000253,-2.00E+05,56.189,2.00E+07,0.1
0.961740372,0.000109864,0.143443503,2.22E-16,0.800231067,9.83E-05,0.000129949,1.521324794,1.74E-06,0.000115,-2.00E+05,28.6933,2.00E+07,0.9
0.5915268,2.15E-06,0.203529506,0.176,0.850948443,0.000133689,0.000146985,1.863775245,1.64E-06,0.000309,-2.00E+05,47.42,2.00E+07,1
0.701470858,0.0001151,0.0055865,0,0.855192575,0.000136593,0.000160567,1.634987205,1.63E-05,0.000119,0.011,54.1288,-1.10125,0.5
0.910648536,0.000150921,0.043858501,8.88E-16,0.884901499,9.92E-05,0.00013565,1.498701476,1.21E-05,0.000104,-2.00E+05,29.4372,2.00E+07,1
0,0.00157581,0.080454503,0.111,0.836093981,0.000183289,0.000304719,1.634612029,0,0.000891,0.0114,25.5227,-1.16764,1
0.643818725,0.000113329,0.0029615,0.0196,0.707072372,0.000111735,0.000140488,1.572239753,1.48E-05,0.000481,-2.00E+05,62.1995,2.00E+07,1
0,0.001090679,0.069398001,0.575,1.079494944,0.000211862,0.00029849,1.331029909,0.001090679,0,-1.00E+05,35.4843,1.00E+07,0.1
0.630065293,9.93E-05,0.0170415,0.383,0.896360654,0.00013474,0.000129621,1.565751464,8.64E-06,7.41E-05,-2.00E+05,31.149,2.00E+07,0.4
0,0,0.0031685,0.088,0.775190689,0.000295,0.0006,1.603778323,0,0.00027,0.00114,29.2966,-0.121989,1
0,0,1.284419276,0,0.626191002,0.000295,0.0006,1.746277575,0,0.000227,-2.00E+05,66.9964,2.00E+07,1
0,0,0.162666504,0,0.749089278,0.000117049,0.000189119,1.563433209,5.95E-05,0.00176,-2.00E+05,41.754,2.00E+07,1
0,0,1.075217998,4.44E-16,0.987516846,0.000295,0.0006,1.603799672,0,0,-1.00E+05,109.208,1.00E+07,0.2
0.736220994,0.000132139,4.20E-05,0,0.867076144,9.86E-05,0.00012669,1.563297192,1.84E-05,0.000121,0.00461,26.2177,-0.464318,1
0.831283499,0.000111314,0.001766,0.002,0.848826376,0.000123556,0.000164273,1.556323126,1.63E-05,4.63E-05,0.00208,50.9045,-0.209167,0.8
0,0.001215305,0.349759509,0.061,0.898907134,0.000205255,0.000299832,1.563323066,0,0.00149,0.00136,29.0581,-0.180438,1
0.828110951,1.61E-05,0.019858501,0.03,0.735295849,0.000126612,0.000158049,1.549934747,1.72E-05,0.000409,-2.00E+05,52.233,2.00E+07,1
0.813762793,0.000105965,0.216042007,1.03,0.854343748,0.000135999,0.000151777,1.563175858,1.64E-05,0.000213,-2.00E+05,46.3375,2.00E+07,1
0.944241856,5.88E-05,0.0051515,0,0.891055489,0.000126884,0.000134316,1.605453784,1.05E-06,0.00168,-2.00E+05,27.9685,2.00E+07,1
0.68291707,4.27E-06,0.0026135,0,0.805536232,9.16E-05,0.000160322,1.576216091,7.88E-06,0.000311,-2.00E+05,43.2097,2.00E+07,0.8
0.835716847,4.86E-06,0.0173555,0.134,0.75269679,0.000125771,0.000158944,1.550363496,1.13E-05,0.000372,-2.00E+05,49.0453,2.00E+07,0.9
0.765874438,2.63E-06,0.016446501,0.0066,0.755879889,0.000105272,0.000158206,1.661006648,1.01E-05,0.000366,-2.00E+05,44.5579,2.00E+07,0.8
0,0,0.377506512,0.058,0.893814174,0.000156644,0.000204096,1.532356895,1.17E-07,0.00148,-2.00E+05,28.2803,2.00E+07,1
0,0,0.023239501,2.22E-16,0.769673317,0.000295,0.0006,1.613742066,0,0.000224,-2.00E+05,28.759,2.00E+07,1
0,0,0.144114505,4.44E-16,0.934982254,0.000133976,0.000198358,1.639677983,9.21E-08,0.00284,0.0242,22.824,-2.50845,1
0.926630072,2.98E-05,0.0037865,0.042,0.949624508,0.000119082,0.000128021,1.603774541,7.54E-07,0.000548,-2.00E+05,30.6049,2.00E+07,1
0,0,0.035124502,0,0.877049854,0.000142827,0.000173243,1.55123231,8.79E-08,0.000213,-2.00E+05,31.6187,2.00E+07,1
0.706428489,0.000114401,0.467398514,0.101,0.795774728,0.000135343,0.0001371,1.796670049,8.76E-06,0.0002,-2.00E+05,41.5347,2.00E+07,1
0,0,0.027631501,0.019,0.872805722,0.000119787,0.000203964,1.607863027,1.06E-07,0.00145,-2.00E+05,26.7309,2.00E+07,0.7
0.764099264,3.43E-05,0.011637501,0,0.91779352,0.000145247,0.00014347,1.348478475,7.37E-07,0.00116,-2.00E+05,37.7668,2.00E+07,1
0,0,0.800337524,0.064,0.899331547,0.000140262,0.000197777,1.521008505,2.78E-07,0.00202,-2.00E+05,27.1535,2.00E+07,1
0,0.001461235,0.375986012,0.264,0.857739054,0.00018787,0.000295719,1.411875534,0,0.000747,-2.00E+05,27.9326,2.00E+07,1
0.697158464,0.000161693,0.0155895,0.104,0.832062056,0.000123609,0.000145503,1.563492132,1.70E-05,0.000104,0.00646,38.1533,-0.648679,0.9
0.85147212,0.000173056,0.037318501,0.189,0.864529665,0.000116733,0.000156152,1.469467007,9.66E-06,0.000215,-2.00E+05,35.1776,2.00E+07,0.3
0.725600779,6.23E-05,0.525894516,0.087,0.764792566,0.000127541,0.000130973,1.683581806,5.56E-06,0.000105,-2.00E+05,32.7511,2.00E+07,1
0.834846638,2.39E-05,0.009818,0.119,0.954080848,0.000135995,0.000131639,1.603611887,2.25E-09,0.000423,-2.00E+05,32.9401,2.00E+07,1
0,0,0.035958501,0.235,0.860497739,0.000168792,0.000215761,1.545702162,3.26E-05,0.000852,-2.00E+05,36.3651,2.00E+07,1
0,0,0.734359522,0.088,0.933284602,0.000140146,0.000198099,1.386437907,7.20E-08,0.000219,-2.00E+05,25.1562,2.00E+07,1
0.877440489,3.96E-05,0.103322003,0.076,0.808931538,0.000126486,0.00017049,1.726304165,1.51E-06,0.000101,-2.00E+05,37.919,2.00E+07,1
0.807173723,0.000134729,0.0032465,0.123,0.861134359,0.000138425,0.00015419,1.559245273,1.04E-05,0.000137,-2.00E+05,41.242,2.00E+07,1
0,0,0.193204506,0,0.816146562,0.000109472,0.000210609,1.555298672,1.07E-07,0.00147,-2.00E+05,29.7676,2.00E+07,1
0,0.001711682,0.298287508,0,0.701979414,0.000170093,0.000312837,1.55509591,0,0.00129,-2.00E+05,34.7983,2.00E+07,1
0.57116405,2.86E-06,0.30759451,0,0.613701471,0.000121711,0.000139501,1.819652885,6.41E-06,0.000139,-2.00E+05,52.0962,2.00E+07,1
0.712319003,0.000119278,0.0092105,0,0.854768161,0.000121869,0.000166501,1.765544033,1.77E-05,7.97E-05,-2.00E+05,54.0323,2.00E+07,0.6
0,0.002395342,0.041391501,0,0.809568157,0.000155184,0.000295826,1.563521237,0,0.00142,0.00814,27.1643,-0.856598,1
0,0,0.534663515,0,0.872593516,0.000134297,0.000195377,1.38474994,6.27E-08,0.00089,-2.00E+05,26.7018,2.00E+07,1
0,0,0.102758778,2.04466822,1.119956349,0.000295,0.0006,1.677107328,0,0,-1.00E+05,961.682,1.00E+07,0
0.834978208,4.70E-05,0.64311202,0.008286414,0.884477085,0.000125211,0.000141223,0.928940168,7.94E-06,0.000287,-2.00E+05,52.9142,2.00E+07,0
0,0,0.394208097,1.908663607,0.998419561,0.000295,0.0006,1.388731808,0,0,-1.00E+05,79.1018,1.00E+07,0
0.911359279,7.31E-05,0.032186001,0.055,0.928616056,0.000140318,0.000129959,1.513979775,7.46E-06,0.00126,-2.00E+05,21.6555,2.00E+07,1
0.446917866,3.53E-06,0.000234,0.0923,0.96256911,0.000126593,0.000155966,1.581977267,6.59E-07,0.000322,-2.00E+05,18.4623,2.00E+07,1
0.81477783,0.000352727,0.138152004,0.178,0.743784113,0.000131285,0.000140406,1.351965809,3.06E-05,0.00074,-2.00E+05,31.4212,2.00E+07,1
0,0,0.592589048,2.0943,0.836842957,0.000295,0.0006,2.170443278,0,0,-1.00E+05,83.6724,1.00E+07,0
0.759303301,6.49E-05,0.0047885,1.31,0.995248926,0.000142833,0.000131201,2.949354883,5.81E-06,0.000117,-2.00E+05,27.5464,2.00E+07,1
0,0,0.433765512,0.124,0.6436226,0.000128848,0.000187502,1.520164051,4.84E-06,0.0127,0.0945,30.0188,-9.83189,1
0.74069245,3.61E-05,0.093489502,0.149,0.809568157,0.000128489,0.000145491,1.857946937,4.31E-05,0.000283,0.0127,43.4243,-1.27574,1
0.869721831,1.92E-05,0.387276511,0.032,0.655293963,0.000116685,0.000146296,1.632462298,1.32E-07,0.00799,0.0464,28.75,-4.87889,0.4
0.951651033,0.000329999,0.241746507,1.508,0.826756891,0.000134461,0.000146179,1.39917143,2.91E-05,0.000662,0.00635,48.2925,-0.655315,1
0.848504497,0.000178889,0.0095465,0.005,0.832486469,0.000106591,0.000137326,1.674666621,1.92E-05,0.000363,-2.00E+05,24.692,2.00E+07,1
0.790068712,8.89E-06,0.001512,0,0.893814175,0.000128127,0.000157039,1.569267737,2.32E-06,0.000261,-2.00E+05,21.3561,2.00E+07,1
0.832877466,4.32E-05,0.0003125,0,0.967449862,0.000108902,0.000138242,1.561157895,3.59E-06,0.000295,-2.00E+05,18.657,2.00E+07,1
