PointArng, TriangleSize, Extension, Spread, Limit, PerpSym, ParallelSym, OrthoNorm, Volume,GraspIt_Volume,GraspIt_Epsilon,GraspIt_ContactEnergy,GraspIt_AutograspQuality,Hand_Qx,Hand_Qy,Hand_Qz,Hand_Qw,Hand_x,Hand_y,Hand_z,ObjectName,Object_Qx,Object_Qy,Object_Qz,Object_Qw,Object_x,Object_y,Object_Qz,Start_Position,1.37E+18,Interface,ID,Finger_Spr.,Succ._Rate,Interface
0.724320646,0.000174306,0.0230885,0,0.774978482,0.346649494,0.079061093,1.397207025,8.64E-05,5.80E-05,-2.00E+05,36.2996,2.00E+07,0.668391603,-0.411028845,-0.413327983,0.4620259,0.501933379,0.005677218,-0.171950046,cerealbox,0.707106781,0.707106781,0,0,0.42204,0,-0.295,2,1.37E+18,Spaceball,4,0,10,2
0.859048446,0.000114758,0.097359503,0.383,0.215389694,0.291732254,0.069095071,1.56998296,0.000214762,0.0034,0.008,37.6262,-0.902206,0.002097647,-0.001221459,-0.640797726,0.767705922,0.432811345,0.005472425,-0.19280089,cerealbox,0.707106781,0.707106781,0,0,0.42204,0,-0.295,2,1.37E+18,Spaceball,5,0.383,10,2
0.913379091,0.00047059,0.0021345,0.1327,0.760124021,0.294180312,0.135534914,1.551514474,0.000109519,0.000126,0.00968,33.9034,-0.971439,0.528682317,-0.558593802,0.455474152,-0.448342803,0.349066524,-0.001294892,-0.147359917,cerealbox,0.707106781,0.707106781,0,0,0.42204,0,-0.295,1,1.37E+18,Spaceball,6,0.1327,5,2
0,0.00135787,0.620303261,0,0.833299611,2.952753921,0.790463478,1.131829095,0.194251752,0,-1.00E+05,107.388,1.00E+07,0.568634421,-0.253794612,-0.598607208,0.503897412,0.541533729,0.025287681,-0.214419535,cerealbox,0.707106781,0.707106781,0,0,0.42204,0,-0.295,4,1.37E+18,Spaceball,7,0,9,2
0.891733289,0.000314114,0.0012065,0.20289,0.764155946,0.190053693,0.095530965,1.627340283,0.000244476,0.000139,0.0206,22.5842,-2.06676,0.502960651,-0.487146256,-0.466927395,0.540090655,0.462701941,-0.000432821,-0.162238652,cerealbox,0.707106781,0.707106781,0,0,0.42204,0,-0.295,4,1.37E+18,Spaceball,8,0.20289,10,2
0.84815688,0.000313566,0.0071705,2.22E-16,0.786649845,0.247958763,0.08586253,1.583786918,0.000118041,5.57E-05,0.00563,26.3685,-0.564992,0.467415189,-0.499144659,0.53903173,-0.491754456,0.364452179,-0.004766716,-0.157214593,cerealbox,0.707106781,0.707106781,0,0,0.42204,0,-0.295,1,1.37E+18,Spaceball,9,0,10,2
0,8.21E-06,1.34819314,0,0.606879763,2.952753921,0.790463478,1.624323329,3.72E-06,0,-1.00E+05,82.7747,1.00E+07,-0.005360676,0.84977957,0.525961202,-0.034795973,0.37446068,-0.061567156,-0.06882014,cerealbox,0.707106781,0.707106781,0,0,0.42204,0,-0.295,3,1.37E+18,Spaceball,10,0,0,2
0.846323969,0.000312597,0.001176,0,0.779859234,0.187824606,0.111386309,1.555100892,0.000161046,5.54E-05,0.00934,21.896,-0.935848,0.508866847,-0.500920981,0.483238683,-0.506569915,0.382932748,-0.002894866,-0.158245096,cerealbox,0.707106781,0.707106781,0,0,0.42204,0,-0.295,1,1.37E+18,Gamepad,1,0,10,3
0.840998721,0.000369407,0.011046501,0.3,0.747603831,0.191775681,0.076186918,1.603907727,0.00027254,0.00017,0.0187,22.8849,-1.87338,0.484291264,-0.499724085,-0.498872105,0.516589232,0.463581343,-0.005034428,-0.164810725,cerealbox,0.707106781,0.707106781,0,0,0.42204,0,-0.295,2,1.37E+18,Gamepad,2,0.3,10,3
0,3.76E-05,0.0016985,0,0.105466678,2.952753921,0.790463478,1.563291784,0.000151763,0.00848,0.0214,12.885,-2.39211,0.694047128,-0.719908967,0.000237535,-0.005441167,0.428184668,0.024285187,-0.143284474,cerealbox,0.707106781,0.707106781,0,0,0.42204,0,-0.295,4,1.37E+18,Gamepad,3,0,10,3
0.69467768,0.000129457,0.0093485,0.00433,0.757365335,0.167053949,0.248190781,1.640893816,0.00014882,5.84E-05,0.00154,30.0886,-0.155608,-0.124733925,0.793964247,0.579481007,-0.135144312,0.421075817,0.000838127,-0.10208693,cerealbox,0.707106781,0.707106781,0,0,0.42204,0,-0.295,3,1.37E+18,Gamepad,4,0.00433,10,3
0.789071573,0.000513125,0.123718503,0.2715,0.211994388,0.527028239,0.097612391,1.555298672,6.24E-05,0.00185,0.000642,34.4931,-0.119726,0.070737202,-0.095084201,0.755916558,-0.643852002,0.43382093,0.005322919,-0.16245072,cerealbox,0.707106781,0.707106781,0,0,0.42204,0,-0.295,1,1.37E+18,Gamepad,5,0.2715,10,3
0.895478374,0.000156821,0.465328513,1.124,0.256557774,0.175129518,0.061493086,0.995314274,0.000376772,0.00231,-2.00E+05,33.0753,2.00E+07,0.690576084,-0.665186764,-0.210902804,-0.190134818,0.41674841,0.021637369,-0.134061501,cerealbox,0.707106781,0.707106781,0,0,0.42204,0,-0.295,1,1.37E+18,Gamepad,6,1.124,10,3
0.907926022,0.000300932,0.025912501,0.239,0.79195501,0.277556156,0.132065446,1.600145803,0.000182156,0.000118,0.011,29.3009,-1.09886,-0.368179151,0.627293724,0.581377514,-0.364618819,0.485510371,0.011581694,-0.143448118,cerealbox,0.707106781,0.707106781,0,0,0.42204,0,-0.295,2,1.37E+18,Gamepad,7,0.239,8,3
0.93548505,0.000292621,0.0098705,0.0669,0.787923085,0.200095189,0.08719704,1.563327411,0.00020602,0.000181,0.016,22.0286,-1.60869,-0.493140893,0.543362313,0.506493436,-0.452806643,0.464503968,0.005771126,-0.196809092,cerealbox,0.707106781,0.707106781,0,0,0.42204,0,-0.295,4,1.37E+18,Gamepad,8,0.0669,10,3
0.614756486,0.000337845,0.011479501,0,0.339954965,0.246277253,0.138837512,1.571902126,5.89E-05,0.000434,0.0148,46.8549,-1.49043,-0.018488796,0.016011012,-0.671365816,0.740722454,0.414339807,0.023145026,-0.142838279,cerealbox,0.707106781,0.707106781,0,0,0.42204,0,-0.295,2,1.37E+18,Gamepad,9,0,0,3
0,0,0.450955513,0.521,0.744845146,0.553668197,0.286922398,1.58429276,0.000140422,0.000621,0.0178,38.7519,-1.80091,-0.131429575,0.641752236,0.738067636,-0.161667868,0.379297504,0.029733471,-0.108843591,cerealbox,0.707106781,0.707106781,0,0,0.42204,0,-0.295,2,1.37E+18,Gamepad,10,0.521,10,3
0.631347044,1.71E-05,0.092498003,0,0.238520212,0.360676495,0.122946494,1.551610417,7.35E-05,0.000618,-2.00E+05,35.9414,2.00E+07,0.002676106,-0.025046054,0.878599762,-0.47689411,0.43347248,0.005520474,-0.221374238,cerealbox,0.707106781,0.707106781,0,0,0.42204,0,-0.295,2,1.37E+18,Gamepad,11,0,0,3
0,0,0.0067205,0,0.13899532,0.25854677,0.103950558,1.502674448,0.000225429,0.00326,0.00983,17.5201,-1.08058,0.014405247,0.03275509,-0.663634342,0.747200812,0.4205103,-0.019429211,-0.168730642,cerealbox,0.707106781,0.707106781,0,0,0.42204,0,-0.295,1,1.37E+18,Spaceball,11,0,10,2
0,2.85E-05,1.019637631,0.0314,0.995666543,2.952753921,0.790463478,1.621258463,0,0,-1.00E+05,130.042,1.00E+07,-0.312305732,0.949306206,-0.032030304,-0.016028597,0.409106146,-0.068365421,-0.279152154,cerealbox,0.707106781,0.707106781,0,0,0.42204,0,-0.295,1,1.37E+18,Interactive_Markers,10,0.0314,0,1
0.651606732,0.000299818,0.0062145,0.0464,0.306214116,0.321933409,0.013888879,1.72469977,8.94E-06,0.000535,0.00747,40.338,-0.763063,0.063344965,-0.044825041,0.72797113,0.681202,0.420335598,-0.010507137,-0.170161007,cerealbox,0.707106781,0.707106781,0,0,0.42204,0,-0.295,4,1.37E+18,Interactive_Markers,11,0.0464,10,1
0.749620702,0.000299505,0.027226501,0.245,0.736569088,0.241025249,0.060304811,1.872461537,0.000179579,0.000106,0.00493,28.9902,-0.496272,-0.368749907,0.567900023,0.469634087,-0.566530577,0.479981418,-0.001528162,-0.184307339,cerealbox,0.707106781,0.707106781,0,0,0.42204,0,-0.295,1,1.37E+18,Interactive_Markers,12,0.245,10,1
0.884020944,0.000488608,0.017912001,0.1484,0.750362518,0.21214804,0.020566713,1.653693874,0.000246235,0.000138,0.0158,22.5769,-1.58862,0.528975552,-0.470281829,0.511463967,-0.487262227,0.373627772,0.008826172,-0.176617892,cerealbox,0.707106781,0.707106781,0,0,0.42204,0,-0.295,3,1.37E+18,Gamepad,12,0.1484,10,3
0,0,0.00905,0.004,0.195017861,0.099873565,0.03511402,1.610684499,0.000151973,0.00298,0.0158,18.9701,-1.6713,0.741421675,-0.670700623,0.019847298,0.007788442,0.431626258,0.017155622,-0.183559318,cerealbox,0.707106781,0.707106781,0,0,0.42204,0,-0.295,1,1.37E+18,Spaceball,12,0.004,10,2
0.613249107,0.00039716,0.022334001,2.44E-15,0.25486012,0.2681638,0.0413388,1.589743444,0.000225579,0.000434,0.0122,31.0169,-1.23256,0.707095066,-0.706923548,0.016340115,-0.002943774,0.412254245,0.00342867,-0.167936427,cerealbox,0.707106781,0.707106781,0,0,0.42204,0,-0.295,3,1.37E+18,Gamepad,13,0,9,3
0,0,0.050628502,0.3,0.113742736,0.10654063,0.070633314,1.629019613,0.000231814,0.005,0.000333,21.5441,-0.183415,0.700639398,-0.711726552,-0.008954511,0.049694737,0.416678307,0.020119745,-0.166707296,cerealbox,0.707106781,0.707106781,0,0,0.42204,0,-0.295,3,1.37E+18,Spaceball,13,0.3,10,2
0.796495334,0.000860139,0.29898201,1.8187,0.24552303,0.057116689,0.183377018,2.752365909,0.00033278,0.00409,-2.00E+05,32.617,2.00E+07,-0.323177237,-0.473912508,-0.572885625,0.585461757,0.393440228,0.002729363,-0.185087756,cerealbox,0.707106781,0.707106781,0,0,0.42204,0,-0.295,2,1.37E+18,Interactive_Markers,14,1.8187,10,1
0.8905957,0.000322647,0.0030755,0.2165,0.759275194,0.209847684,0.148112696,1.608549716,0.00022962,0.000145,0.02,23.8944,-1.99981,0.494336054,-0.489379224,-0.485798212,0.529282475,0.470774196,-0.002147011,-0.149522329,cerealbox,0.707106781,0.707106781,0,0,0.42204,0,-0.295,2,1.37E+18,Spaceball,14,0.2165,10,2
0,1.97E-05,1.945130795,0.0067,0.880153445,2.952753921,0.790463478,1.563318585,7.22E-06,0,-1.00E+05,92.2418,1.00E+07,-0.473713988,0.523239509,-0.521572841,0.479350859,0.373752731,-0.088669051,-0.137374076,cerealbox,0.707106781,0.707106781,0,0,0.42204,0,-0.295,4,1.37E+18,Gamepad,15,0.0067,0,3
0,0,0.234784508,0.3603,0.213904247,0.368474954,0.227089992,1.515443108,0.00029015,0.00334,-2.00E+05,32.9764,2.00E+07,-0.068328361,-0.023159645,0.65869512,0.748942992,0.445385492,0.014854162,-0.112083168,cerealbox,0.707106781,0.707106781,0,0,0.42204,0,-0.295,1,1.37E+18,Interactive_Markers,15,0.3603,10,1
0.799778809,0.000385325,0.015949501,0.4667,0.739752188,0.270245346,0.047795974,1.765721548,0.000219917,0.000206,0.0211,32.5233,-2.11134,-0.44610606,0.550762841,0.451794973,-0.541784993,0.487794681,0.001304948,-0.167259386,cerealbox,0.707106781,0.707106781,0,0,0.42204,0,-0.295,3,1.37E+18,Gamepad,16,0.4667,10,3
0.809856644,0.000593525,0.024686,0.3525,0.736781295,0.31552661,0.072348411,1.610426684,0.00016098,0.000188,0.017,34.7535,-1.70339,0.47055756,-0.526987781,0.546155323,-0.450082021,0.345503261,0.008764852,-0.161895646,cerealbox,0.707106781,0.707106781,0,0,0.42204,0,-0.295,4,1.37E+18,Spaceball,16,0.3525,10,2
0.787549579,0.000614095,0.037464501,0.4605,0.751635757,0.388957359,0.20641508,1.287260833,9.95E-05,0.000187,0.00807,45.3018,-0.81292,0.400137765,0.564773831,0.448536327,0.565451548,0.329381036,0.007828206,-0.13523732,cerealbox,0.707106781,0.707106781,0,0,0.42204,0,-0.295,1,1.37E+18,Interactive_Markers,16,0.4605,10,1
0.851730274,0.000323251,0.029114,0.0185,0.793016043,0.203684092,0.083314093,1.555103081,0.000213128,5.85E-05,0.000232,21.2533,-0.0249253,-0.448562458,0.441452967,-0.536142044,0.562550182,0.378501456,-0.007700227,-0.165271839,cerealbox,0.707106781,0.707106781,0,0,0.42204,0,-0.295,1,1.37E+18,Gamepad,17,0.0185,10,3
0.784289386,0.00039145,0.0147155,0.1341,0.775615102,0.279057734,0.11865574,1.736874623,0.000115958,7.04E-05,0.00651,33.8192,-0.653248,0.620306849,-0.456518628,0.459103611,-0.442757303,0.354863925,-0.009619311,-0.15354953,cerealbox,0.707106781,0.707106781,0,0,0.42204,0,-0.295,1,1.37E+18,Spaceball,17,0.1341,10,2
0,0.001849854,1.58906429,2.094,0.578532991,2.952753921,0.790463478,2.841882471,4.64E-05,0,-1.00E+05,90.8773,1.00E+07,0.215932656,0.772175171,0.115878318,-0.586251489,0.550881297,-0.039137536,-0.245856669,cerealbox,0.707106781,0.707106781,0,0,0.42204,0,-0.295,4,1.37E+18,Interactive_Markers,17,2.094,0,1
0,0,0.045526501,0.0893,0.152152129,0.707104176,0.018297394,1.756466089,0.000144343,0.00248,0.00316,28.8169,-0.390836,0.018241004,0.115296699,0.7171156,-0.687109274,0.425928152,-0.015199309,-0.157466962,cerealbox,0.707106781,0.707106781,0,0,0.42204,0,-0.295,2,1.37E+18,Spaceball,18,0.0893,10,2
0,0,0.818126023,0.1299,0.644047014,0.471707512,0.373840322,1.412530239,9.58E-05,0.000923,0.0213,46.4535,-2.1611,0.231767455,0.586880957,0.666279764,0.397398874,0.344948285,-0.044868531,-0.250625978,cerealbox,0.707106781,0.707106781,0,0,0.42204,0,-0.295,1,1.37E+18,Interactive_Markers,18,0.1299,10,1
0.785149413,7.22E-06,0.0097335,0,0.755031062,0.27386499,0.126627933,1.624744052,0.000167285,5.61E-05,0.0052,21.7373,-0.521844,0.034437668,0.664236267,0.746726671,-0.001872725,0.469781161,-0.005604628,-0.128662292,cerealbox,0.707106781,0.707106781,0,0,0.42204,0,-0.295,1,1.37E+18,Gamepad,18,0,10,3
0.849751182,0.00020129,0.002318,0,0.768187872,0.204102358,0.10124236,1.563321083,0.00016885,5.50E-05,0.00881,21.9514,-0.882648,0.527313022,-0.475241369,-0.475434047,0.519662472,0.46770199,-0.003617148,-0.162006262,cerealbox,0.707106781,0.707106781,0,0,0.42204,0,-0.295,4,1.37E+18,Gamepad,20,0,10,3
0.772432128,0.000101017,0.383005512,0.1839,0.847977551,0.232310979,0.286483954,1.375243927,0.000122398,0.000124,-2.00E+05,33.8203,2.00E+07,0.162786612,0.765905111,-0.621981749,-0.00534639,0.395143049,-0.036576994,-0.102647657,cerealbox,0.707106781,0.707106781,0,0,0.42204,0,-0.295,4,1.37E+18,Interactive_Markers,20,0.1839,10,1
0,0,0.043515501,0.445253749,0.144937105,0.499991114,0.145923353,1.563329398,1.02E-08,0.00995,-2.00E+05,25.4462,2.00E+07,0.743486888,-0.667864848,0.020077514,-0.027940767,0.434928801,0.02012717,-0.178426231,cerealbox,0.707106781,0.707106781,0,0,0.42204,0,-0.295,4,1.37E+18,Gamepad,21,0.445253749,10,3
0,0,0.098282003,0,0.226424437,0.125719293,0.16910685,1.55700538,0.000163687,0.00185,0.0135,36.1674,-1.40768,0.051932149,-0.100800107,0.853715081,-0.508244972,0.418444095,0.014206171,-0.207216018,cerealbox,0.707106781,0.707106781,0,0,0.42204,0,-0.295,1,1.37E+18,Gamepad,22,-0.008014413,4,3
nan,3.99E-16,0.064968002,2.877305792,0.851160649,0.707104416,0.040411743,1.463405874,4.43E-05,0,-1.00E+05,30.1771,1.00E+07,-0.049204797,-0.024049565,0.791924371,-0.608158119,0.48754136,-0.025723193,-0.175894199,cerealbox,0.707106781,0.707106781,0,0,0.42204,0,-0.295,2,1.37E+18,Spaceball,21,2.877305792,10,2
0.847834225,6.41E-05,0.004614,0.30515383,0.755031062,0.169127741,0.174245417,1.515540868,0.000268521,0.000163,0.0186,23.9496,-1.8677,0.034752899,0.746130274,-0.664864896,0.006043199,0.41641445,0.00209536,-0.119791436,cerealbox,0.707106781,0.707106781,0,0,0.42204,0,-0.295,2,1.37E+18,Spaceball,22,0.30515383,10,2
0,0.005798485,0.021686001,0.051920245,0.171462929,0.707102567,0.411309017,1.57082262,0.000113399,0.00542,0.0269,19.3084,-2.85275,0.776802865,-0.629740979,-0.001185908,0.001484162,0.416434282,0.016054306,-0.116670448,cerealbox,0.707106781,0.707106781,0,0,0.42204,0,-0.295,4,1.37E+18,Interactive_Markers,21,0.051920245,10,1
0.253062079,1.48E-05,0.493818516,2.288639145,0.509508033,0.189686562,0.476977858,2.661336426,5.96E-05,0.000207,-2.00E+05,43.9978,2.00E+07,0.680662009,-0.517148469,0.405299881,0.324019593,0.4644845,-0.016825233,-0.103668967,cerealbox,0.707106781,0.707106781,0,0,0.42204,0,-0.295,4,1.37E+18,Interactive_Markers,22,2.288639145,0,1
0.376078157,2.08E-05,0.025590501,0.00365,0.978060192,0.205335539,0.055088875,1.686241795,6.94E-05,0.000137,-2.00E+05,31.7459,2.00E+07,-0.139105855,0.262763295,0.735642805,-0.608633449,0.347090437,-0.035935277,-0.211264385,coil,0.707106781,0.707106781,0,0,0.35,0,-0.295,1,1.37E+18,Interactive_markers,1,0.00365,10,1
0.000278119,3.36E-09,0.0007875,0.1152,1.05296912,0.215149,0.182841805,1.613116922,6.66E-05,1.87E-05,-2.00E+05,27.2748,2.00E+07,0.506047681,-0.493544265,-0.472003642,0.526822897,0.317937818,0.003325425,-0.185056838,coil,0.707106781,0.707106781,0,0,0.35,0,-0.295,4,1.37E+18,Interactive_markers,2,0.1152,10,1
0,0.007100474,0.187491506,0.0346,0.852646095,0.21364531,0.23004489,1.569645648,6.56E-05,0.000625,-2.00E+05,29.9633,2.00E+07,0.091528695,-0.086240744,-0.683647585,0.718895689,0.366057769,-0.040268314,-0.176203847,coil,0.707106781,0.707106781,0,0,0.35,0,-0.295,4,1.37E+18,Interactive_markers,3,0.0346,10,1
0.814438128,0.000182416,0.37970601,0.1336,0.731900544,0.116968217,0.256379503,1.903335591,9.47E-05,0.000374,-2.00E+05,47.3701,2.00E+07,0.219619473,-0.420081521,-0.558636961,0.680605281,0.372004334,-0.033501999,-0.150868065,coil,0.707106781,0.707106781,0,0,0.35,0,-0.295,2,1.37E+18,Interactive_markers,4,0.1336,10,1
0,0,0.014733501,0.235,1.094137199,0.215467928,0.002806017,1.577631497,7.58E-05,0,-1.00E+05,26.0311,1.00E+07,-0.446081027,0.47053124,0.5488601,-0.527602748,0.310076346,-0.00312348,-0.208255847,coil,0.707106781,0.707106781,0,0,0.35,0,-0.295,4,1.37E+18,Interactive_markers,6,0.235,10,1
0,0,0.219871506,0.144,0.872169102,0.212150252,0.057353993,1.389730028,8.51E-05,0.00051,-2.00E+05,30.4567,2.00E+07,-0.266007256,0.136060567,0.680634986,-0.668927259,0.35028766,-0.041069711,-0.207948115,coil,0.707106781,0.707106781,0,0,0.35,0,-0.295,1,1.37E+18,Interactive_markers,7,0.144,10,1
0.892845573,0.000191311,0.024813501,0.802,0.805536232,0.19813917,0.409576958,1.537523762,6.19E-05,0.000536,-2.00E+05,55.7389,2.00E+07,0.202380833,0.841221395,0.482622325,0.135883242,0.372616576,-0.002144442,-0.12678731,coil,0.707106781,0.707106781,0,0,0.35,0,-0.295,3,1.37E+18,Interactive_markers,9,0.802,6,1
5.03E-09,3.36E-16,0.0042395,0,1.075038606,0.215470522,0.02699815,1.461227598,7.39E-05,1.56E-05,-2.00E+05,25.9587,2.00E+07,-0.059907574,-0.014531956,0.754026465,-0.653944949,0.347820433,-0.034299088,-0.20126426,coil,0.707106781,0.707106781,0,0,0.35,0,-0.295,1,1.37E+18,Spaceball,1,0,10,2
0.078973982,1.10E-05,0.008192,0.286,1.024109024,0.214340437,0.071042748,1.567977973,8.31E-05,2.66E-04,-2.00E+05,26.8859,2.00E+07,0.415888762,-0.384304841,-0.561200424,0.603655871,0.321304465,-0.02201472,-0.204462975,coil,0.707106781,0.707106781,0,0,0.35,0,-0.295,2,1.37E+18,Spaceball,2,0.286,10,2
0.272119753,4.21E-06,0.000422,2.22E-16,1.137215139,0.21210949,0.032635323,1.592287385,6.37E-05,4.08E-06,-2.00E+05,24.9105,2.00E+07,0.712206792,-0.688375413,-0.087447362,0.106083621,0.342234174,0.039624582,-0.220714022,coil,0.707106781,0.707106781,0,0,0.35,0,-0.295,4,1.37E+18,Spaceball,3,0,10,2
0.375275923,4.41E-05,0.019242001,2.22E-16,0.957476153,0.203559889,0.246428523,1.505441689,7.05E-05,4.39E-05,-2.00E+05,30.1618,2.00E+07,0.374535251,-0.22145335,-0.52126441,0.734142475,0.329191933,-0.010561745,-0.176579802,coil,0.707106781,0.707106781,0,0,0.35,0,-0.295,2,1.37E+18,Spaceball,4,0,10,2
0.759003487,4.18E-05,0.027146001,0.183,0.842460179,0.166066699,0.138024663,1.342619339,7.82E-05,1.89E-04,-2.00E+05,35.5732,2.00E+07,0.095125031,0.069627163,-0.622898658,0.773369607,0.354700292,-0.008004851,-0.199725659,coil,0.707106781,0.707106781,0,0,0.35,0,-0.295,1,1.37E+18,Spaceball,5,0.183,10,2
0,0.027146134,0.266646507,0.1273,0.798745621,0.215467903,0.052774812,1.601616727,9.29E-05,0.00081,-2.00E+05,32.1039,2.00E+07,0.608769688,-0.592560662,-0.354728749,0.390434172,0.309364927,-0.01380349,-0.205811494,coil,0.707106781,0.707106781,0,0,0.35,0,-0.295,3,1.37E+18,Spaceball,6,0.1273,10,2
0.000176453,2.10E-08,0.0061685,2.22E-16,1.066762549,0.215439398,0.25282553,1.448845284,8.84E-05,1.80E-05,-2.00E+05,25.9124,2.00E+07,0.624270903,-0.757958129,0.098589017,-0.161448197,0.361459983,0.031967045,-0.246871848,coil,0.707106781,0.707106781,0,0,0.35,0,-0.295,4,1.37E+18,Spaceball,7,0,10,2
0.000864673,1.15E-07,0.003038,0.1138,1.097108092,0.215325082,0.114952849,1.581312237,7.83E-05,1.12E-05,-2.00E+05,26.0428,2.00E+07,-0.016945378,0.026813683,0.744663274,-0.6666862,0.348482041,-0.0368444,-0.223297645,coil,0.707106781,0.707106781,0,0,0.35,0,-0.295,2,1.37E+18,Spaceball,8,0.1138,10,2
0.911663723,6.76E-05,0.0013715,0.006,0.845643278,0.148524334,0.033855218,1.559394342,4.82E-05,8.10E-05,-2.00E+05,42.0223,2.00E+07,-0.169992568,0.175697183,0.712883713,-0.657289768,0.346263816,-0.000210066,-0.195189578,coil,0.707106781,0.707106781,0,0,0.35,0,-0.295,1,1.37E+18,Spaceball,9,0.006,10,2
0.825807749,3.69E-05,0.0151665,0,0.806597265,0.116257548,0.043363958,1.714769763,1.17E-05,1.35E-04,-2.00E+05,73.9428,2.00E+07,0.781932969,0.619130949,0.05069936,-0.051838925,0.345060155,0.033134787,-0.216255454,coil,0.707106781,0.707106781,0,0,0.35,0,-0.295,1,1.37E+18,Spaceball,10,0,0,2
0,3.05E-06,0.035083501,0,0.639166262,5.558128663,1.220617196,1.424477387,0.000101173,0.00124,2.36E-02,38.3535,-2.40E+00,-0.044925433,0.612236203,0.787012217,0.061321346,0.347651027,-0.003400524,-0.169230153,coil,0.707106781,0.707106781,0,0,0.35,0,-0.295,3,1.37E+18,Gamepad,1,0,10,3
0.095578932,5.54E-06,0.0002535,0.095,1.100715603,0.214279526,0.057504331,1.565746724,8.00E-05,1.54E-05,-2.00E+05,28.0862,2.00E+07,0.666762953,-0.689673152,-0.20488739,0.194420333,0.330942017,0.03145846,-0.211965974,coil,0.707106781,0.707106781,0,0,0.35,0,-0.295,3,1.37E+18,Gamepad,2,0.095,10,3
0.096684889,5.79E-06,0.0023615,2.22E-16,1.087771001,0.214272377,0.057968703,1.764274543,6.92E-05,1.73E-04,-2.00E+05,25.4609,2.00E+07,0.700060083,-0.65331324,-0.110962177,0.266054667,0.330827297,0.030813413,-0.225284162,coil,0.707106781,0.707106781,0,0,0.35,0,-0.295,3,1.37E+18,Gamepad,3,0,10,3
0.093039052,2.12E-06,0.001032,2.22E-16,1.101988843,0.214171168,0.055875315,1.55515993,6.37E-05,5.51E-06,-2.00E+05,25.8549,2.00E+07,-0.014705209,0.004521242,0.738798783,-0.673750453,0.355598648,-0.037980916,-0.193587738,coil,0.707106781,0.707106781,0,0,0.35,0,-0.295,1,1.37E+18,Gamepad,4,0,10,3
0.18926707,2.82E-05,0.0004875,2.22E-16,1.122997297,0.214223557,0.039441004,1.53378433,7.19E-05,6.36E-06,-2.00E+05,27.6286,2.00E+07,0.509947341,-0.504294151,0.471335158,-0.513307206,0.389146049,-0.001481433,-0.20920369,coil,0.707106781,0.707106781,0,0,0.35,0,-0.295,3,1.37E+18,Gamepad,6,0,10,3
0.207880233,6.28E-06,0.0004295,0.0334,1.136578518,0.214343974,0.019946283,1.563292469,7.45E-05,0.000116,-2.00E+05,24.8531,2.00E+07,0.70866612,-0.679894938,-0.133235223,0.133355086,0.334929296,0.037097449,-0.21421935,coil,0.707106781,0.707106781,0,0,0.35,0,-0.295,4,1.37E+18,Gamepad,7,0.0334,10,3
0.156016608,5.44E-06,0.0006935,0.0713,1.092651753,0.214379387,0.075898326,1.603788702,6.26E-05,1.76E-04,-2.00E+05,27.6622,2.00E+07,0.114055497,-0.126847961,-0.66452639,0.727533927,0.344319746,-0.038380323,-0.202287997,coil,0.707106781,0.707106781,0,0,0.35,0,-0.295,2,1.37E+18,Gamepad,8,0.0713,10,3
0.693144064,5.25E-05,0.0050015,0.0022,0.950897748,0.192121027,0.043470737,1.541749066,5.65E-05,4.95E-05,-2.00E+05,38.6409,2.00E+07,0.664333103,-0.670603052,-0.245067738,0.221121864,0.346990096,0.021364197,-0.211300444,coil,0.707106781,0.707106781,0,0,0.35,0,-0.295,3,1.37E+18,Gamepad,9,0.0022,10,3
0,0,0.040176501,0.333,0.765004772,0.069283785,0.118062197,1.589470392,0.000172876,0.00118,-2.00E+05,36.968,2.00E+07,-0.042680452,0.169405423,0.940323242,-0.292014354,0.360833872,0.004740343,-0.166778331,coil,0.707106781,0.707106781,0,0,0.35,0,-0.295,2,1.37E+18,Gamepad,10,0.333,7,3
0.497001532,3.93E-05,0.001568,0,1.142520303,0.210995754,0.11745738,1.525743745,7.00E-05,1.06E-04,-2.00E+05,24.2918,2.00E+07,0.613795304,-0.595001916,-0.379598292,0.353741689,0.310547677,0.014327078,-0.226998205,coil,0.707106781,0.707106781,0,0,0.35,0,-0.295,3,1.37E+18,Gamepad,11,0,10,3
0.197639666,1.37E-05,0.0139715,2.22E-16,1.03111184,0.210898135,0.216485926,1.510439725,7.16E-05,1.74E-05,-2.00E+05,27.438,2.00E+07,0.124545203,-0.209310356,0.763351301,-0.598307996,0.366997768,-0.025801346,-0.240309068,coil,0.707106781,0.707106781,0,0,0.35,0,-0.295,1,1.37E+18,Spaceball,11,0,10,2
0,0.002168206,0.593740109,0.164,0.902475568,5.558128663,1.220617196,1.369782028,4.42E-05,0.000128,3.21E-18,60.2077,-3.84E-03,0.240051381,-0.402863667,0.627398602,-0.621648771,0.329332138,-0.03559992,-0.225969317,coil,0.707106781,0.707106781,0,0,0.35,0,-0.295,2,1.37E+18,Interactive_Markers,10,0.164,10,1
0.574709583,6.72E-05,0.090828503,0.0066,0.962144698,0.201070891,0.043649573,1.79676883,5.58E-05,3.02E-04,-2.00E+05,35.9009,2.00E+07,-0.211742549,-0.379207225,0.62777388,0.645962019,0.314876262,-0.001510768,-0.198474432,coil,0.707106781,0.707106781,0,0,0.35,0,-0.295,2,1.37E+18,Interactive_Markers,11,0.0066,10,1
